IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2019,true,,,,,,,,,,,,,25.13,,,,,,25.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,,,,,,,,,,,,,25.27,,,,,,25.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,,,,,,,,,,,,,25.82,,,,,,25.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,,,,,,,,,,,,,25.91,,,,,,25.9,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,,,,,,,,,,,,,26.23,,,,,,26.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,,,,,,,,,,,,,26.35,,,,,,26.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,,,,,,,,,,,,,26.43,,,,,,26.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,,,,,,,,,,,,,26.7,,,,,,26.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,,,,,,,,,,,,,26.69,,,,,,26.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,,,,,,,,,,,,,26.83,,,,,,26.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,,,,,,,,,,,,,26.99,,,,,,27.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,,,,,,,,,,,,,27.04,,,,,,27.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,,,,,,,,,,,,,27.2,,,,,,27.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,true,,,,,,,,,,,,,27.39,,,,,,27.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,,,,,,,,,,,,,27.43,,,,,,27.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,27.52,,,,,,27.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,,,,,,,,,,,,,27.47,,,,,,27.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,,,,,,,,,,,,,27.52,,,,,,27.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,,,,,,,,,,,,,27.86,,,,,,27.9,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,,,,,,,,,,,,,27.99,,,,,,28.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,,,,,,,,,,,,,28.01,,,,,,28.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,,,,,,,,,,,,,27.99,,,,,,28.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,,,,,,,,,,,,,28.13,,,,,,28.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,,,,,,,,,,,,,28.08,,,,,,28.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,,,,,,,,,,,,,28.23,,,,,,28.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,,,,,,,,,,,,,28.45,,,,,,28.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,,,,,,,,,,,,,28.4,,,,,,28.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,,,,,,,,,,,,,28.45,,,,,,28.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,,,,,,,,,,,,,28.46,,,,,,28.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,,,,,,,,,,,,,28.62,,,,,,28.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,,,,,,,,,,,,,28.65,,,,,,28.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,,,,,,,,,,,,,28.69,,,,,,28.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,,,,,,,,,,,,,28.72,,,,,,28.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,,,,,,,,,,,,,28.78,,,,,,28.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,,,,,,,,,,,,,28.8,,,,,,28.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,,,,,,,,,,,,,28.79,,,,,,28.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,,,,,,,,,,,,,29.11,,,,,,29.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,true,,,,,,,,,,,,,29.22,,,,,,29.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,,,,,,,,,,,,,29.17,,,,,,29.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,DMA,Dominica,Year,2019,true,,,,,,,,,,,,,29.32,,,,,,29.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,,,,,,,,,,,,,29.29,,,,,,29.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,,,,,,,,,,,,,29.27,,,,,,29.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,,,,,,,,,,,,,29.39,,,,,,29.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,,,,,,,,,,,,,29.36,,,,,,29.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,,,,,,,,,,,,,29.49,,,,,,29.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,,,,,,,,,,,,,29.55,,,,,,29.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,,,,,,,,,,,,,29.58,,,,,,29.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,,,,,,,,,,,,,29.59,,,,,,29.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,,,,,,,,,,,,,29.69,,,,,,29.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,,,,,,,,,,,,,29.7,,,,,,29.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2019,true,,,,,,,,,,,,,29.66,,,,,,29.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,,,,,,,,,,,,,29.73,,,,,,29.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,,,,,,,,,,,,,29.75,,,,,,29.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2019,true,,,,,,,,,,,,,29.77,,,,,,29.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,,,,,,,,,,,,,29.8,,,,,,29.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,,,,,,,,,,,,,29.86,,,,,,29.9,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,,,,,,,,,,,,,29.85,,,,,,29.9,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,,,,,,,,,,,,,29.93,,,,,,29.9,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,,,,,,,,,,,,,30.04,,,,,,30.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,,,,,,,,,,,,,29.99,,,,,,30.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,true,,,,,,,,,,,,,30.15,,,,,,30.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,,,,,,,,,,,,,30.09,,,,,,30.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,,,,,,,,,,,,,30.11,,,,,,30.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,,,,,,,,,,,,,30.25,,,,,,30.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,,,,,,,,,,,,,30.27,,,,,,30.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,,,,,,,,,,,,,30.32,,,,,,30.3,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,,,,,,,,,,,,,30.38,,,,,,30.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,,,,,,,,,,,,,30.41,,,,,,30.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,,,,,,,,,,,,,30.62,,,,,,30.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,,,,,,,,,,,,,30.56,,,,,,30.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,,,,,,,,,,,,,30.68,,,,,,30.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,,,,,,,,,,,,,30.66,,,,,,30.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,,,,,,,,,,,,,30.77,,,,,,30.8,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,true,,,,,,,,,,,,,31.02,,,,,,31.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,,,,,,,,,,,,,31.06,,,,,,31.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2019,true,,,,,,,,,,,,,31.05,,,,,,31.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,,,,,,,,,,,,,31.15,,,,,,31.1,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,,,,,,,,,,,,,31.21,,,,,,31.2,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,,,,,,,,,,,,,31.44,,,,,,31.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,,,,,,,,,,,,,31.44,,,,,,31.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,,,,,,,,,,,,,31.42,,,,,,31.4,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,,,,,,,,,,,,,31.48,,,,,,31.5,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,,,,,,,,,,,,,31.65,,,,,,31.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,,,,,,,,,,,,,31.6,,,,,,31.6,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,,,,,,,,,,,,,31.7,,,,,,31.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,,,,,,,,,,,,,31.65,,,,,,31.7,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,,,,,,,,,,,,,32.05,,,,,,32.0,,,EN,2023-04-16T22:00:00.000Z
ORALHEALTH_UNTREATEDCARIESPERMANENT,Prevalence of untreated caries of permanent teeth in people 5+ years (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,,,,,,,,,,,,,32.12,,,,,,32.1,,,EN,2023-04-16T22:00:00.000Z
