outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 1 and 5",0.0914233633,0.0652236489,0.126720569
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 1 and 5",0.0902906788,0.0666656456,0.1212007696
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 1 and 5",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 1 and 5",0.0683671134,0.0467810892,0.0988802785
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 2",0.0684291665,0.0527928946,0.0882650573
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 2",0.0800165676,0.0584686632,0.1085898008
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 2",0.0671067678,0.0509128455,0.0879740673
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 2",0.1661675038,0.1296677988,0.2104569557
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 2",0.0500752161,0.0346788889,0.0717986152
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 3",0.0592856477,0.0453369279,0.0771789925
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 3",0.0692670035,0.0497934103,0.0955903263
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 3",0.058085866,0.0436575013,0.0768992321
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 3",0.1569665635,0.1212925363,0.2007359722
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 3",0.0396589872,0.027068237,0.0577586279
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 4",0.0788297869,0.0594337153,0.1038567864
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 4",0.0769587405,0.0540068063,0.1085456222
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 4",0.0790198905,0.0588694156,0.105296003
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 4",0.1907147807,0.1476388703,0.242778976
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 4",0.0608685217,0.0420581477,0.0873248679
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 11 (Los Angeles)",0.0721077072,0.0634531414,0.0818395451
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 11 (Los Angeles)",0.076070009,0.0649350522,0.0889327691
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 11 (Los Angeles)",0.0716316878,0.0623434753,0.0821824148
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 11 (Los Angeles)",0.17189228,0.1513301233,0.1946076756
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 11 (Los Angeles)",0.0527567169,0.0433446521,0.0640756724
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 6",0.0720212817,0.0536936429,0.0959703785
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 6",0.0701538773,0.0496605186,0.0982300712
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 6",0.0723301178,0.0529370292,0.098091872
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 6",0.1570347988,0.1170984105,0.2073920991
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 6",0.049823098,0.0329354126,0.0747010905
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 7",0.0638952925,0.0481725799,0.0842951678
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 7",0.0764640757,0.0548269622,0.105685349
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 7",0.0621320913,0.0458809425,0.0836348701
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 7",0.1556237315,0.1172242641,0.2036993168
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 7",0.0424344623,0.0284587607,0.0628295886
Marijuana Use in the Past Month,12 or Older,2008-10,"California LA SPA 8",0.0814098804,0.061565657,0.1069216451
Marijuana Use in the Past Month,12 to 17,2008-10,"California LA SPA 8",0.0738352969,0.0530628327,0.1018647818
Marijuana Use in the Past Month,18 or Older,2008-10,"California LA SPA 8",0.0823114527,0.0614028397,0.1095090921
Marijuana Use in the Past Month,18 to 25,2008-10,"California LA SPA 8",0.182784665,0.1397332089,0.2354695743
Marijuana Use in the Past Month,26 or Older,2008-10,"California LA SPA 8",0.0642053373,0.0443630792,0.0920674202
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 12R",0.0775207173,0.0560423419,0.1063037307
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 12R",0.088419928,0.0616645181,0.1252347839
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 12R",0.0761855532,0.0540825074,0.1063067122
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 12R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 12R",0.0550588721,0.0357864513,0.083808129
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 15R (Fresno)",0.0708566483,0.0524435353,0.0950859268
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 15R (Fresno)",0.0715469327,0.050612399,0.1002263744
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 15R (Fresno)",0.0707655441,0.0514642624,0.0965686565
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 15R (Fresno)",0.1592502591,0.1165234176,0.2138518595
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 15R (Fresno)",0.0504318393,0.0335919548,0.0750580158
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 16R (San Diego)",0.0884609652,0.0720400487,0.1081885021
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 16R (San Diego)",0.0889465803,0.0689572373,0.11402081
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 16R (San Diego)",0.08840881,0.0711224132,0.1094018441
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 16R (San Diego)",0.201443517,0.1634849875,0.2456275138
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 16R (San Diego)",0.0647250176,0.0484234274,0.0860184051
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 17R",0.067777568,0.0523151089,0.0873887462
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 17R",0.0837225981,0.0611499111,0.1136193108
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 17R",0.0655342889,0.0495447322,0.0862160578
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 17R",0.1497475869,0.1156484721,0.1917211999
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 17R",0.0463158611,0.0315777647,0.0674534626
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 18R (San Bernardino)",0.0613482617,0.047161329,0.0794470304
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 18R (San Bernardino)",0.0770157246,0.0569400503,0.1033935658
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 18R (San Bernardino)",0.059111452,0.0443739633,0.078342297
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 18R (San Bernardino)",0.1342403102,0.1033126862,0.1726438275
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 18R (San Bernardino)",0.0421195159,0.0286719316,0.0614750514
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 1R",0.1398851435,0.1068253766,0.1811015881
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 1R",0.1130672911,0.0785862392,0.1600495592
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 1R",0.142514436,0.108008182,0.1857490394
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 1R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 1R",0.1080053183,0.0747707102,0.153560507
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 20R",0.07946279,0.059658508,0.1051064811
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 20R",0.0866532718,0.0614408651,0.1208791691
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 20R",0.0784761687,0.0579114987,0.1055254755
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 20R",0.1842408644,0.1383430872,0.2411051776
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 20R",0.0559445072,0.037870088,0.0819109684
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 14 (Orange)",0.0648937536,0.0523243552,0.0802269682
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 14 (Orange)",0.0690047009,0.0514489979,0.0919700303
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 14 (Orange)",0.064426401,0.0512937013,0.080635674
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 14 (Orange)",0.1843174843,0.1523455081,0.2212479197
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 14 (Orange)",0.043581398,0.031102139,0.0607538032
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 21R",0.1102833829,0.0833907766,0.1444815351
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 21R",0.1012012982,0.0718602025,0.1407063938
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 21R",0.1112454772,0.0832830207,0.1470899838
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 21R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 21R",0.0814332316,0.0561479426,0.1166974684
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 2R",0.0824273799,0.0631880137,0.1068565285
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 2R",0.0820591361,0.0586629924,0.1136595572
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 2R",0.0824636547,0.0624809865,0.1081002841
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 2R",0.1974859464,0.1550246305,0.2481617571
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 2R",0.0594030903,0.0411094396,0.0851147979
Marijuana Use in the Past Month,12 or Older,2008-10,"California Region 3R (Sacramento)",0.0943850668,0.072234682,0.1224314132
Marijuana Use in the Past Month,12 to 17,2008-10,"California Region 3R (Sacramento)",0.0876320234,0.0627467083,0.1211115092
Marijuana Use in the Past Month,18 or Older,2008-10,"California Region 3R (Sacramento)",0.0951628992,0.0720185987,0.124745148
Marijuana Use in the Past Month,18 to 25,2008-10,"California Region 3R (Sacramento)",0.2316654724,0.1813855389,0.2909296575
Marijuana Use in the Past Month,26 or Older,2008-10,"California Region 3R (Sacramento)",0.0700589307,0.0487915479,0.0996254855
