outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2006-08,"Alaska South Central",0.0179319118,0.0113935701,0.0281156531
Cocaine Use in the Past Year,18 or Older,2006-08,"Alaska South Central",0.0292440737,0.0197179777,0.0431697184
Cocaine Use in the Past Year,18 to 25,2006-08,"Alaska South Central",0.0849580379,0.0595528731,0.1198201877
Cocaine Use in the Past Year,26 or Older,2006-08,"Alaska South Central",0.0196454662,0.0114356302,0.0335492587
Cocaine Use in the Past Year,12 or Older,2006-08,"Arizona",0.0321195129,0.0251699441,0.0409073779
Cocaine Use in the Past Year,12 to 17,2006-08,"Arizona",0.0226794676,0.0159166695,0.0322216119
Cocaine Use in the Past Year,18 or Older,2006-08,"Arizona",0.033219263,0.025714382,0.0428182222
Cocaine Use in the Past Year,18 to 25,2006-08,"Arizona",0.084669038,0.0677745946,0.1052991361
Cocaine Use in the Past Year,26 or Older,2006-08,"Arizona",0.0244115741,0.0171941575,0.0345520624
Cocaine Use in the Past Year,12 or Older,2006-08,"Arizona Central",0.0329094917,0.0250450602,0.0431341863
Cocaine Use in the Past Year,12 to 17,2006-08,"Arizona Central",0.023724085,0.015773748,0.0355368933
Cocaine Use in the Past Year,18 or Older,2006-08,"Arizona Central",0.0339823946,0.0254705882,0.0452067405
Cocaine Use in the Past Year,18 to 25,2006-08,"Arizona Central",0.0854696864,0.0657665016,0.1103783841
Cocaine Use in the Past Year,26 or Older,2006-08,"Arizona Central",0.0253786971,0.0170667092,0.037584078
Cocaine Use in the Past Year,12 or Older,2006-08,"Arizona South A",0.0374727796,0.0256618783,0.0544160628
Cocaine Use in the Past Year,12 to 17,2006-08,"Arizona South A",0.0242215919,0.0150053649,0.0388749772
Cocaine Use in the Past Year,18 or Older,2006-08,"Arizona South A",0.0388877182,0.0262230964,0.0573088377
Cocaine Use in the Past Year,18 to 25,2006-08,"Arizona South A",0.0985511486,0.0678485915,0.1410448722
Cocaine Use in the Past Year,26 or Older,2006-08,"Arizona South A",0.028298092,0.0170236351,0.0466847985
Cocaine Use in the Past Year,12 or Older,2006-08,"Arizona Rural North",0.0269471069,0.0181352669,0.0398667307
Cocaine Use in the Past Year,12 to 17,2006-08,"Arizona Rural North",0.0187922789,0.0111782501,0.0314277431
Cocaine Use in the Past Year,18 or Older,2006-08,"Arizona Rural North",0.0279246004,0.0184496764,0.042056928
Cocaine Use in the Past Year,18 to 25,2006-08,"Arizona Rural North",0.0737983841,0.0501847371,0.1072682308
Cocaine Use in the Past Year,26 or Older,2006-08,"Arizona Rural North",0.0196318419,0.0113681473,0.0336978022
Cocaine Use in the Past Year,12 or Older,2006-08,"Arizona Rural South",0.0263840687,0.0174070542,0.0398030961
Cocaine Use in the Past Year,12 to 17,2006-08,"Arizona Rural South",0.0197313473,0.0116103397,0.0333410885
Cocaine Use in the Past Year,18 or Older,2006-08,"Arizona Rural South",0.0272116001,0.0175772008,0.0419015649
Cocaine Use in the Past Year,18 to 25,2006-08,"Arizona Rural South",0.0733436269,0.048516432,0.1094146141
Cocaine Use in the Past Year,26 or Older,2006-08,"Arizona Rural South",0.0191782483,0.0109610075,0.033348074
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas",0.0198508182,0.0151712788,0.0259357367
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas",0.0129885491,0.009266802,0.018177605
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas",0.020618741,0.0155865532,0.0272306516
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas",0.0570715092,0.0453838954,0.0715434334
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas",0.0145758861,0.0100016724,0.0211973004
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 8",0.0209112866,0.0140270432,0.031067743
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 8",0.0121008685,0.0074966911,0.0194772615
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 8",0.0219087314,0.0144745481,0.0330331591
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 8",0.0554568979,0.0379728688,0.080319071
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 8",0.0168975789,0.0100621397,0.0282440035
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 1",0.0207955183,0.0142296751,0.0302978512
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 1",0.0156018439,0.0096303132,0.0251820294
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 1",0.0214002834,0.0143768092,0.0317444127
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 1",0.0638444099,0.043644017,0.0924902296
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 1",0.013711913,0.0079635156,0.023511401
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 2",0.0185043698,0.01227219,0.0278123179
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 2",0.013897694,0.0084400842,0.0228031979
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 2",0.0189458627,0.012353427,0.028953234
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 2",0.064269695,0.0428571272,0.0953151863
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 2",0.0120954055,0.0068897765,0.0211504264
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 3",0.0212697712,0.0142762755,0.0315794046
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 3",0.0114526393,0.0071226156,0.0183663041
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 3",0.0224401164,0.0148228901,0.0338372591
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 3",0.0528250756,0.0360548929,0.0767742975
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 3",0.0171289394,0.0100924407,0.0289279553
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 4",0.0176725447,0.0119060466,0.0261580141
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 4",0.0152537618,0.0094370129,0.0245668967
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 4",0.0179611589,0.0118372203,0.027166194
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 4",0.0642821645,0.0433838987,0.0942553587
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 4",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 5",0.0204254354,0.0143060367,0.0290851659
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 5",0.0147874338,0.0092324103,0.0236052109
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 5",0.0210177394,0.0144960114,0.0303831215
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 5",0.059114288,0.0417893972,0.0829995247
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 5",0.0137279203,0.0081185309,0.023122691
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 6",0.0189331946,0.0119897874,0.0297764153
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 6",0.0200580815,0.0125208204,0.0319856419
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 6",0.0420080065,0.0273322903,0.0640448067
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2006-08,"Arkansas Catchment Area 7",0.0176043955,0.0112021781,0.0275635822
Cocaine Use in the Past Year,12 to 17,2006-08,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2006-08,"Arkansas Catchment Area 7",0.0184788766,0.011557796,0.0294211015
Cocaine Use in the Past Year,18 to 25,2006-08,"Arkansas Catchment Area 7",0.0481212026,0.031302805,0.0732921193
Cocaine Use in the Past Year,26 or Older,2006-08,"Arkansas Catchment Area 7",0.0138680923,0.007732272,0.0247514411
Cocaine Use in the Past Year,12 or Older,2006-08,"California",0.0245757342,0.0213251461,0.0283074772
Cocaine Use in the Past Year,12 to 17,2006-08,"California",0.0166702769,0.0133590404,0.0207849627
Cocaine Use in the Past Year,18 or Older,2006-08,"California",0.0255352265,0.0219677484,0.0296644774
Cocaine Use in the Past Year,18 to 25,2006-08,"California",0.0653637239,0.057700549,0.0739647539
Cocaine Use in the Past Year,26 or Older,2006-08,"California",0.0180084911,0.0144410191,0.0224371986
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 10",0.0276196291,0.0202657996,0.0375396892
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 10",0.0202486465,0.0133638499,0.0305704576
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 10",0.0285261132,0.0206328072,0.0393178616
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 10",0.0829440551,0.0596185162,0.1142865243
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 10",0.0172096686,0.0109563224,0.0269349277
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 1 and 5",0.0272881624,0.0191316793,0.0387845312
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 1 and 5",0.0155216468,0.0101604189,0.0236441967
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 1 and 5",0.0285141735,0.0197147796,0.0410764725
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 1 and 5",0.067519084,0.0473870841,0.0953479243
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 1 and 5",0.021643279,0.013511303,0.034498444
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 2",0.0234186452,0.01690599,0.0323575791
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 2",0.0177155947,0.0118802627,0.0263407123
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 2",0.0241004676,0.0170767321,0.0339134222
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 2",0.0644392169,0.0469886227,0.0877737079
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 2",0.0172841368,0.010904243,0.027293797
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 3",0.020341361,0.0150202859,0.0274948568
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 3",0.0159127711,0.0104105534,0.0242517707
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 3",0.0209028185,0.0151517787,0.0287729605
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 3",0.055046008,0.0396779937,0.0758959143
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 3",0.0145733684,0.0093123848,0.0227383
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 4",0.0274319969,0.0193008683,0.0388529219
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 4",0.0166679023,0.0108362321,0.0255568815
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 4",0.0285567474,0.0197969028,0.0410304468
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 4",0.0619775623,0.043589921,0.0874127872
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 4",0.0231511032,0.0147895607,0.0360669329
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 11 (Los Angeles)",0.0237785141,0.019737699,0.0286224332
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 11 (Los Angeles)",0.0154144497,0.0118986903,0.0199480544
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 11 (Los Angeles)",0.0248353867,0.0203970952,0.0302096427
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 11 (Los Angeles)",0.0583123835,0.0493557073,0.0687768523
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 11 (Los Angeles)",0.0186132265,0.0141565783,0.0244380981
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 6",0.0258346136,0.0179297509,0.037092937
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 6",0.0111516481,0.0069534585,0.0178389856
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 6",0.0283221498,0.0193399513,0.041300329
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 6",0.0495909466,0.0338750097,0.0720543332
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 6",0.0227811599,0.0139580588,0.0369723555
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 7",0.0235456059,0.01665438,0.0331920254
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 7",0.0154033417,0.0099648225,0.0237388807
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 7",0.0247431962,0.0171828348,0.0355098894
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 7",0.0586219061,0.0412221863,0.0827322392
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 7",0.0177213605,0.0110169698,0.0283886017
Cocaine Use in the Past Year,12 or Older,2006-08,"California LA SPA 8",0.0220205712,0.0153529622,0.0314912339
Cocaine Use in the Past Year,12 to 17,2006-08,"California LA SPA 8",0.0143686902,0.0093340676,0.0220584286
Cocaine Use in the Past Year,18 or Older,2006-08,"California LA SPA 8",0.0229766196,0.0157296681,0.0334489126
Cocaine Use in the Past Year,18 to 25,2006-08,"California LA SPA 8",0.0522528276,0.0364060589,0.0744643089
Cocaine Use in the Past Year,26 or Older,2006-08,"California LA SPA 8",0.0178143108,0.0110807136,0.0285218059
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 12R",0.0223911112,0.0158403026,0.031564141
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 12R",0.0169654492,0.0109940498,0.0260946288
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 12R",0.0230978847,0.0160340333,0.0331688376
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 12R",0.0621097672,0.0431274107,0.0886728774
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 12R",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 15R (Fresno)",0.0250972698,0.0180660333,0.0347681441
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 15R (Fresno)",0.0161458365,0.0104761789,0.0248069622
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 15R (Fresno)",0.0264267101,0.0186786281,0.0372667197
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 15R (Fresno)",0.0642683872,0.0448551204,0.0912807409
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 15R (Fresno)",0.0176633204,0.0110598512,0.0280974822
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 16R (San Diego)",0.0283297481,0.0215098564,0.0372296756
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 16R (San Diego)",0.0179249775,0.0119972056,0.0267024799
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 16R (San Diego)",0.0294864095,0.0221176645,0.0392116923
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 16R (San Diego)",0.0705677152,0.0522954514,0.0945871831
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 16R (San Diego)",0.0207949733,0.0141174133,0.0305332101
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 17R",0.0256416648,0.0188457677,0.0348012796
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 17R",0.0167649362,0.0112479431,0.0249197536
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 17R",0.0269637259,0.0194521792,0.0372656525
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 17R",0.0702924447,0.0509377006,0.0962555148
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 17R",0.0170003581,0.010668688,0.0269872537
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 18R (San Bernardino)",0.0219089158,0.0162011279,0.0295671674
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 18R (San Bernardino)",0.0152311775,0.0100557592,0.0230083305
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 18R (San Bernardino)",0.0229285769,0.0166738147,0.031454602
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 18R (San Bernardino)",0.0566966864,0.0409472372,0.0780110705
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 18R (San Bernardino)",0.0152939387,0.0098616244,0.0236471975
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 1R",0.0286613465,0.0211102463,0.0388063858
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 1R",0.0180712785,0.0117217617,0.027763617
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 1R",0.0297920461,0.0216704057,0.0408304831
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 1R",0.086473883,0.0623360752,0.1187743996
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 1R",0.0176512281,0.0111552666,0.0278234971
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 20R",0.0233253407,0.0167452283,0.0324059194
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 20R",0.0163235131,0.0104594331,0.0253909289
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 20R",0.0243514901,0.0171646726,0.0344419655
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 20R",0.0643589538,0.0447682621,0.0916995986
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 20R",0.0157905652,0.0098861962,0.0251317155
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 14 (Orange)",0.0201418405,0.0147915388,0.0273736484
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 14 (Orange)",0.0170737728,0.0111601293,0.0260384836
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 14 (Orange)",0.0205046064,0.0147867062,0.0283699036
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 14 (Orange)",0.060484723,0.0441597597,0.0823249077
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 14 (Orange)",0.0136283107,0.0087061505,0.0212735717
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 21R",0.0278165525,0.0204797123,0.0376806982
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 21R",0.0174484737,0.0114815387,0.0264334914
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 21R",0.0289802176,0.0210447324,0.0397863805
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 21R",0.0778040667,0.0554816269,0.1080799953
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 21R",0.0179729423,0.0115754982,0.0278066026
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 2R",0.024216307,0.0174660724,0.0334864391
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 2R",0.0172690287,0.0111654372,0.0266193321
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 2R",0.0249813308,0.0177456721,0.0350619612
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 2R",0.0675995975,0.0472694444,0.0957943965
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 2R",0.0161333504,0.0102959106,0.0251961674
Cocaine Use in the Past Year,12 or Older,2006-08,"California Region 3R (Sacramento)",0.0300591616,0.0217025722,0.0414969738
Cocaine Use in the Past Year,12 to 17,2006-08,"California Region 3R (Sacramento)",0.0169614037,0.0108372448,0.0264537892
Cocaine Use in the Past Year,18 or Older,2006-08,"California Region 3R (Sacramento)",0.0316532911,0.0225133989,0.0443354582
Cocaine Use in the Past Year,18 to 25,2006-08,"California Region 3R (Sacramento)",0.0757666572,0.0540585108,0.1052224186
Cocaine Use in the Past Year,26 or Older,2006-08,"California Region 3R (Sacramento)",0.0235147246,0.0151207787,0.0363961736
