outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 to 17,2002-04,"Alabama Region 1",0.0205076387,0.0122844349,0.0340457177
Cocaine Use in the Past Year,18 or Older,2002-04,"Alabama Region 1",0.0192012451,0.0135058015,0.0272321756
Cocaine Use in the Past Year,18 to 25,2002-04,"Alabama Region 1",0.0562085246,0.0384641124,0.081445481
Cocaine Use in the Past Year,26 or Older,2002-04,"Alabama Region 1",0.0133622818,0.0082503003,0.0215728072
Cocaine Use in the Past Year,12 or Older,2002-04,"Alabama Region 2",0.0252204408,0.0183249373,0.0346191546
Cocaine Use in the Past Year,12 to 17,2002-04,"Alabama Region 2",0.0184476022,0.0110609405,0.0306144792
Cocaine Use in the Past Year,18 or Older,2002-04,"Alabama Region 2",0.0259745907,0.0185614452,0.0362391064
Cocaine Use in the Past Year,18 to 25,2002-04,"Alabama Region 2",0.0618422081,0.0446900949,0.0849916493
Cocaine Use in the Past Year,26 or Older,2002-04,"Alabama Region 2",0.0194999234,0.0121904941,0.0310543092
Cocaine Use in the Past Year,12 or Older,2002-04,"Alabama Region 3",0.0238366928,0.0165330114,0.0342544942
Cocaine Use in the Past Year,12 to 17,2002-04,"Alabama Region 3",0.0119827528,0.0067423731,0.0212091457
Cocaine Use in the Past Year,18 or Older,2002-04,"Alabama Region 3",0.0253209292,0.0173162819,0.0368869198
Cocaine Use in the Past Year,18 to 25,2002-04,"Alabama Region 3",0.0487820332,0.0341590964,0.0692161982
Cocaine Use in the Past Year,26 or Older,2002-04,"Alabama Region 3",0.0202014266,0.0121309121,0.0334592784
Cocaine Use in the Past Year,12 or Older,2002-04,"Alabama Region 4",0.0196721497,0.0137398004,0.028092914
Cocaine Use in the Past Year,12 to 17,2002-04,"Alabama Region 4",0.0140964581,0.0080359007,0.0246143797
Cocaine Use in the Past Year,18 or Older,2002-04,"Alabama Region 4",0.0203287925,0.0139487248,0.0295396448
Cocaine Use in the Past Year,18 to 25,2002-04,"Alabama Region 4",0.054313499,0.0370465833,0.0789683153
Cocaine Use in the Past Year,26 or Older,2002-04,"Alabama Region 4",0.0146638889,0.0087168222,0.0245677938
Cocaine Use in the Past Year,12 or Older,2002-04,"Alaska",0.0257211324,0.0201190598,0.0328308167
Cocaine Use in the Past Year,12 to 17,2002-04,"Alaska",0.0225555831,0.0156532285,0.0324013731
Cocaine Use in the Past Year,18 or Older,2002-04,"Alaska",0.0262214738,0.0200572502,0.0342140134
Cocaine Use in the Past Year,18 to 25,2002-04,"Alaska",0.0877645733,0.070526589,0.1087229968
Cocaine Use in the Past Year,26 or Older,2002-04,"Alaska",0.0153448495,0.009574642,0.0245064588
Cocaine Use in the Past Year,12 or Older,2002-04,"Alaska Southeast",0.0279908212,0.0192658514,0.0405039009
Cocaine Use in the Past Year,12 to 17,2002-04,"Alaska Southeast",0.0288644168,0.0157746087,0.0522396598
Cocaine Use in the Past Year,18 or Older,2002-04,"Alaska Southeast",0.0278682817,0.0186292902,0.0414955088
Cocaine Use in the Past Year,18 to 25,2002-04,"Alaska Southeast",0.1056609769,0.0716410356,0.1531704435
Cocaine Use in the Past Year,26 or Older,2002-04,"Alaska Southeast",0.0165809388,0.008833326,0.0309119679
Cocaine Use in the Past Year,12 or Older,2002-04,"Alaska Gulf Coast",0.0241425716,0.0166084734,0.0349728161
Cocaine Use in the Past Year,12 to 17,2002-04,"Alaska Gulf Coast",0.0246163164,0.0136557094,0.0439820507
Cocaine Use in the Past Year,18 or Older,2002-04,"Alaska Gulf Coast",0.0240675158,0.0159993483,0.0360552267
Cocaine Use in the Past Year,18 to 25,2002-04,"Alaska Gulf Coast",0.0923462733,0.0621882798,0.1350236119
Cocaine Use in the Past Year,26 or Older,2002-04,"Alaska Gulf Coast",0.0143730105,0.0076557755,0.0268246804
Cocaine Use in the Past Year,12 or Older,2002-04,"Alaska Rural",0.0180498068,0.0115966394,0.027992261
Cocaine Use in the Past Year,12 to 17,2002-04,"Alaska Rural",0.0159666402,0.008020135,0.0315363858
Cocaine Use in the Past Year,18 or Older,2002-04,"Alaska Rural",0.0184353908,0.0113708136,0.0297570115
Cocaine Use in the Past Year,18 to 25,2002-04,"Alaska Rural",0.0373090763,0.0230398314,0.0598740764
Cocaine Use in the Past Year,26 or Older,2002-04,"Alaska Rural",0.0143676054,0.007371621,0.0278170168
Cocaine Use in the Past Year,12 or Older,2002-04,"Alaska Urban",0.0268689338,0.0207984634,0.0346485053
Cocaine Use in the Past Year,12 to 17,2002-04,"Alaska Urban",0.0223829653,0.0145267111,0.0343399413
Cocaine Use in the Past Year,18 or Older,2002-04,"Alaska Urban",0.0275690243,0.0208682296,0.0363415861
Cocaine Use in the Past Year,18 to 25,2002-04,"Alaska Urban",0.0938034612,0.0735284872,0.1189513218
Cocaine Use in the Past Year,26 or Older,2002-04,"Alaska Urban",0.0154483488,0.0093098492,0.025529999
Cocaine Use in the Past Year,12 or Older,2002-04,"Arizona",0.0347507202,0.0277334143,0.0434642198
Cocaine Use in the Past Year,12 to 17,2002-04,"Arizona",0.0286811449,0.0202876102,0.0404040985
Cocaine Use in the Past Year,18 or Older,2002-04,"Arizona",0.035496257,0.0278958162,0.0450714869
Cocaine Use in the Past Year,18 to 25,2002-04,"Arizona",0.0858631729,0.0699200552,0.1050311004
Cocaine Use in the Past Year,26 or Older,2002-04,"Arizona",0.0264072067,0.0186716558,0.0372259767
Cocaine Use in the Past Year,12 or Older,2002-04,"Arizona Central",0.0342155002,0.0264630344,0.044136123
Cocaine Use in the Past Year,12 to 17,2002-04,"Arizona Central",0.0265828653,0.0173873905,0.0404412975
Cocaine Use in the Past Year,18 or Older,2002-04,"Arizona Central",0.035148995,0.0267503445,0.046059729
Cocaine Use in the Past Year,18 to 25,2002-04,"Arizona Central",0.0797310197,0.061658784,0.1025215018
Cocaine Use in the Past Year,26 or Older,2002-04,"Arizona Central",0.0267547471,0.0181601568,0.0392542464
Cocaine Use in the Past Year,12 or Older,2002-04,"Arizona South A",0.0428099426,0.0308824819,0.0590632849
Cocaine Use in the Past Year,12 to 17,2002-04,"Arizona South A",0.0309899989,0.0171266564,0.0554421588
Cocaine Use in the Past Year,18 or Older,2002-04,"Arizona South A",0.044224647,0.0313864604,0.0619781015
Cocaine Use in the Past Year,18 to 25,2002-04,"Arizona South A",0.1123734837,0.0807178052,0.1543592203
Cocaine Use in the Past Year,26 or Older,2002-04,"Arizona South A",0.0317582713,0.0194518025,0.0514421415
Cocaine Use in the Past Year,12 or Older,2002-04,"Arizona Rural North",0.0294231829,0.0209522632,0.0411748312
Cocaine Use in the Past Year,12 to 17,2002-04,"Arizona Rural North",0.0343752192,0.0199361664,0.0586461828
Cocaine Use in the Past Year,18 or Older,2002-04,"Arizona Rural North",0.0288097074,0.0199077407,0.04152364
Cocaine Use in the Past Year,18 to 25,2002-04,"Arizona Rural North",0.0812183041,0.0546106157,0.1191559753
Cocaine Use in the Past Year,26 or Older,2002-04,"Arizona Rural North",0.0205835891,0.0124987889,0.0337194435
Cocaine Use in the Past Year,12 or Older,2002-04,"Arizona Rural South",0.0316225038,0.0220605725,0.0451376632
Cocaine Use in the Past Year,12 to 17,2002-04,"Arizona Rural South",0.0303155596,0.0165699159,0.054828233
Cocaine Use in the Past Year,18 or Older,2002-04,"Arizona Rural South",0.0317909894,0.0216246964,0.0465095009
Cocaine Use in the Past Year,18 to 25,2002-04,"Arizona Rural South",0.0847632341,0.0561008511,0.1261129209
Cocaine Use in the Past Year,26 or Older,2002-04,"Arizona Rural South",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas",0.0196099259,0.0154110701,0.0249238305
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas",0.0171608163,0.0121983922,0.0240927644
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas",0.0198928084,0.0153970734,0.0256670168
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas",0.0569946403,0.044738831,0.0723535264
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas",0.0132944267,0.0090720165,0.0194435221
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Catchment Area 8",0.0224447504,0.0159598044,0.0314804268
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Catchment Area 8",0.016936195,0.0094416949,0.0301982195
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Catchment Area 8",0.0230425184,0.0160862908,0.0329062384
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Catchment Area 8",0.0584436992,0.0402044462,0.0842312551
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Catchment Area 8",0.016994045,0.0102798891,0.0279695241
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Area 6",0.0190456798,0.0136112482,0.0265913715
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Area 6",0.0186702315,0.0101571635,0.034072787
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Area 6",0.0190934642,0.0133453019,0.0272491287
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Area 6",0.0589429278,0.0394509911,0.0871912469
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Area 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Areas 1 and 5",0.0191265728,0.0137834969,0.0264852315
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Areas 1 and 5",0.0168292505,0.009704939,0.0290301448
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Areas 1 and 5",0.0194067805,0.0137020906,0.0274205144
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Areas 1 and 5",0.0623750984,0.042335311,0.0909995111
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Areas 1 and 5",0.0111387197,0.0065889185,0.0187708998
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.0186072341,0.0127884764,0.0270011145
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Areas 10, 11, and 13",0.014521329,0.0078456843,0.0267240732
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.0190970599,0.0128770428,0.0282356017
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Areas 10, 11, and 13",0.0479400097,0.0324204878,0.0703485086
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.0141725805,0.0081561461,0.0245173727
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Areas 2 and 3",0.0154599644,0.0107993359,0.0220870525
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Areas 2 and 3",0.0202319074,0.0115813228,0.0351144329
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Areas 2 and 3",0.0149634534,0.0101629699,0.0219810933
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Areas 2 and 3",0.054114569,0.0355814333,0.0814853519
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Areas 2 and 3",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Areas 4 and 7",0.0209042779,0.0145436319,0.0299621679
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Areas 4 and 7",0.0185235895,0.0105096624,0.0324479808
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Areas 4 and 7",0.021192115,0.0144080668,0.0310697409
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Areas 4 and 7",0.0550625351,0.0375569005,0.0800490633
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Areas 4 and 7",0.0147500114,0.0084374967,0.025663005
Cocaine Use in the Past Year,12 or Older,2002-04,"Arkansas Areas 8 and 12",0.0203307045,0.0138359633,0.0297820726
Cocaine Use in the Past Year,12 to 17,2002-04,"Arkansas Areas 8 and 12",0.0148434382,0.0080881016,0.0270868852
Cocaine Use in the Past Year,18 or Older,2002-04,"Arkansas Areas 8 and 12",0.0209251481,0.0139782813,0.0312151435
Cocaine Use in the Past Year,18 to 25,2002-04,"Arkansas Areas 8 and 12",0.055891954,0.0364666241,0.0847547191
Cocaine Use in the Past Year,26 or Older,2002-04,"Arkansas Areas 8 and 12",0.0150901827,0.0087605337,0.0258737471
Cocaine Use in the Past Year,12 or Older,2002-04,"California",0.0257801594,0.0226045516,0.0293884793
Cocaine Use in the Past Year,12 to 17,2002-04,"California",0.016732981,0.013242501,0.0211237922
Cocaine Use in the Past Year,18 or Older,2002-04,"California",0.0269101398,0.0234174516,0.0309072722
Cocaine Use in the Past Year,18 to 25,2002-04,"California",0.0654200988,0.0574731795,0.0743791388
Cocaine Use in the Past Year,26 or Older,2002-04,"California",0.0198719706,0.0162433636,0.0242911573
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 10",0.0268999545,0.0200340842,0.0360323061
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 10",0.0177181145,0.0103069116,0.0302952302
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 10",0.028083537,0.0205838055,0.0382092014
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 10",0.0860827964,0.0611636172,0.1198583637
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 10",0.0171697004,0.0109599906,0.026802363
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 3",0.0232783883,0.0175360855,0.0308420158
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 3",0.0190534418,0.0114537997,0.0315346247
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 3",0.0239188231,0.0176310951,0.0323750262
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 3",0.0651938596,0.0461877498,0.091272517
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 3",0.0161803079,0.0105033913,0.0248484565
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 4",0.0363252742,0.0263996099,0.0497919134
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 4",0.0176554322,0.0100823806,0.0307400963
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 4",0.0377229111,0.0271989749,0.0521007269
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 4",0.0743042541,0.0526518248,0.1038845544
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 4",0.0327463906,0.022098945,0.0482706338
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 5",0.0253924761,0.0192496518,0.0334287435
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 5",0.0165841909,0.0099069526,0.0276362361
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 5",0.0263632221,0.0196888522,0.0352188669
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 5",0.0643256364,0.047440734,0.0866733273
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 5",0.0203865547,0.0136698052,0.0303022306
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 7",0.0277541721,0.0202570492,0.0379185889
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 7",0.0200815183,0.0115304537,0.0347511659
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 7",0.0287476509,0.0206361393,0.0399176237
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 7",0.0717050875,0.0492291549,0.1033273728
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 7",0.0200173961,0.0128143626,0.0311415748
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 8",0.0294997443,0.0224628569,0.0386538932
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 8",0.0215698563,0.0129002034,0.0358543623
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 8",0.0307523985,0.02296675,0.0410664201
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 8",0.076320132,0.0555695034,0.1039664097
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 8",0.0208346799,0.0135226086,0.0319724557
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 9",0.0279911084,0.0207211769,0.0377134344
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 9",0.0191068956,0.011143049,0.0325749428
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 9",0.0292905832,0.0212818568,0.040189373
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 9",0.0722523976,0.0498528775,0.1036187258
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 9",0.0203939493,0.0132340426,0.0313046321
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 11 (Los Angeles)",0.025260692,0.0203597477,0.0313036808
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 11 (Los Angeles)",0.0125979659,0.0080074998,0.0197675724
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 11 (Los Angeles)",0.0268552337,0.0214381846,0.0335940844
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 11 (Los Angeles)",0.056200172,0.0445255395,0.0707093676
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 11 (Los Angeles)",0.0211855829,0.0154497857,0.0289881214
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 14 (Orange)",0.0217939511,0.0165104177,0.0287189063
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 14 (Orange)",0.0164152252,0.0099559603,0.0269510773
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 14 (Orange)",0.0224215869,0.0167035574,0.0300372412
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 14 (Orange)",0.0620384555,0.0455304304,0.084005033
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 14 (Orange)",0.0155272842,0.0103073292,0.0233284761
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 6 (Santa Clara)",0.0218342,0.0161268984,0.0295007503
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 6 (Santa Clara)",0.0154420946,0.0086812635,0.0273230325
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 6 (Santa Clara)",0.0225019934,0.016410817,0.0307832643
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 6 (Santa Clara)",0.0578661995,0.0407918566,0.0814802984
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 6 (Santa Clara)",0.0166191596,0.0109188132,0.0252195849
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 13 (Riverside)",0.0218082024,0.0162624561,0.0291890187
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 13 (Riverside)",0.0200000202,0.0113263696,0.0350802089
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 13 (Riverside)",0.02207201,0.0160422347,0.0302984016
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 13 (Riverside)",0.0591483192,0.0409813766,0.0846577091
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 13 (Riverside)",0.0154888561,0.0100233235,0.0238628051
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 1",0.0267548197,0.019927069,0.0358364683
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 1",0.0210120805,0.0122168515,0.0359090385
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 1",0.0274725283,0.0201065595,0.0374339064
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 1",0.0803082998,0.0561488841,0.1136116187
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 1",0.0186587486,0.0119622918,0.0289938588
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 12",0.0222773137,0.0166918624,0.0296753705
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 12",0.0187871616,0.0112787657,0.0311365686
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 12",0.0228337628,0.016674345,0.0311962549
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 12",0.0594188353,0.0422559657,0.0829489075
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 12",0.0153029499,0.0097235556,0.0240062015
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 15",0.0285471821,0.022149245,0.0367237944
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 15",0.0180191126,0.0109451768,0.029528481
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 15",0.0298102983,0.0228309348,0.0388384361
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 15",0.0745540855,0.0549600064,0.1003916726
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 15",0.0208564065,0.014203762,0.0305284689
Cocaine Use in the Past Year,12 or Older,2002-04,"California Region 2",0.0260012206,0.0199369569,0.0338463611
Cocaine Use in the Past Year,12 to 17,2002-04,"California Region 2",0.01849948,0.0114945269,0.0296453409
Cocaine Use in the Past Year,18 or Older,2002-04,"California Region 2",0.0269459731,0.0203448464,0.0356110575
Cocaine Use in the Past Year,18 to 25,2002-04,"California Region 2",0.0747703018,0.0553690418,0.1002482926
Cocaine Use in the Past Year,26 or Older,2002-04,"California Region 2",0.0189177036,0.0128320278,0.0278082497
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado",0.0367414199,0.0293665944,0.0458807398
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado",0.0229080027,0.0163007191,0.0321060519
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado",0.0383449728,0.0302975689,0.0484231276
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado",0.0960977746,0.0788392527,0.1166558713
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado",0.0282777695,0.0201235309,0.039602639
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado Region 1",0.0351154699,0.025856868,0.0475275639
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado Region 1",0.0242949996,0.0140200103,0.0417812257
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado Region 1",0.0365412779,0.0265032998,0.050185095
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado Region 1",0.0985665384,0.0703514055,0.1364368814
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado Region 1",0.0233655178,0.0145335,0.0373612751
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado Region 3",0.0324022873,0.022729111,0.0459984566
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado Region 3",0.0212588118,0.012151786,0.0369358064
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado Region 3",0.0337532898,0.0232859715,0.0486912276
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado Region 3",0.0862803603,0.0589750262,0.1245546705
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado Region 3",0.0246613651,0.0149982025,0.0402956926
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado Region 4",0.0300433395,0.0208794331,0.0430524013
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado Region 4",0.0236184497,0.0129534011,0.0426847241
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado Region 4",0.0308486133,0.0210082288,0.0450860204
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado Region 4",0.0827724558,0.0555076923,0.1217037073
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado Region 4",0.0224591902,0.0135018392,0.0371353057
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado Regions 2 and 7",0.0400626516,0.0308821229,0.051826386
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado Regions 2 and 7",0.0226648123,0.014433533,0.0354215852
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado Regions 2 and 7",0.0419869387,0.0319734662,0.0549583937
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado Regions 2 and 7",0.1024744528,0.0803843344,0.1297783901
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado Regions 2 and 7",0.0317697532,0.021511407,0.0466866811
Cocaine Use in the Past Year,12 or Older,2002-04,"Colorado Regions 5 and 6",0.0308818183,0.0216195965,0.0439339548
Cocaine Use in the Past Year,12 to 17,2002-04,"Colorado Regions 5 and 6",0.0241954793,0.013469201,0.0430905906
Cocaine Use in the Past Year,18 or Older,2002-04,"Colorado Regions 5 and 6",0.0316398021,0.0217357128,0.0458452941
Cocaine Use in the Past Year,18 to 25,2002-04,"Colorado Regions 5 and 6",0.0798293311,0.054147336,0.116195856
Cocaine Use in the Past Year,26 or Older,2002-04,"Colorado Regions 5 and 6",0.0234900364,0.0142601157,0.0384609689
Cocaine Use in the Past Year,12 or Older,2002-04,"Connecticut",0.0213574975,0.0164803292,0.0276374503
Cocaine Use in the Past Year,12 to 17,2002-04,"Connecticut",0.0184881292,0.0129283235,0.0263750327
