outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2012-14,"Alaska Anchorage",0.2306262468,0.1921750316,0.2741599301
Marijuana Use in the Past Month,26 or Older,2012-14,"Alaska Anchorage",0.1073589665,0.0830336521,0.1377401008
Marijuana Use in the Past Month,12 or Older,2012-14,"Alaska Northern",0.1492786398,0.1176189276,0.1876479811
Marijuana Use in the Past Month,12 to 17,2012-14,"Alaska Northern",0.0933902574,0.069086689,0.1250945436
Marijuana Use in the Past Month,18 or Older,2012-14,"Alaska Northern",0.1560990839,0.1217486079,0.1979567895
Marijuana Use in the Past Month,18 to 25,2012-14,"Alaska Northern",0.2066030689,0.1639552697,0.2569350771
Marijuana Use in the Past Month,26 or Older,2012-14,"Alaska Northern",0.1443572435,0.1061825592,0.1932885263
Marijuana Use in the Past Month,12 or Older,2012-14,"Alaska South Central",0.1149393716,0.0901639789,0.1454343754
Marijuana Use in the Past Month,12 to 17,2012-14,"Alaska South Central",0.0829370994,0.0623171814,0.1095825169
Marijuana Use in the Past Month,18 or Older,2012-14,"Alaska South Central",0.118798425,0.0919410454,0.152186394
Marijuana Use in the Past Month,18 to 25,2012-14,"Alaska South Central",0.2070184581,0.160723863,0.2624773611
Marijuana Use in the Past Month,26 or Older,2012-14,"Alaska South Central",0.104553591,0.0765618524,0.1412143599
Marijuana Use in the Past Month,12 or Older,2012-14,"Arizona",0.0806036758,0.0690157572,0.0939409103
Marijuana Use in the Past Month,12 to 17,2012-14,"Arizona",0.0830406783,0.0681688531,0.1008059769
Marijuana Use in the Past Month,18 or Older,2012-14,"Arizona",0.0803375607,0.0680727184,0.094587905
Marijuana Use in the Past Month,18 to 25,2012-14,"Arizona",0.1966945037,0.171155542,0.2250097281
Marijuana Use in the Past Month,26 or Older,2012-14,"Arizona",0.0601140434,0.047664943,0.0755566279
Marijuana Use in the Past Month,12 or Older,2012-14,"Arizona Central",0.0764039683,0.0634029538,0.0918095652
Marijuana Use in the Past Month,12 to 17,2012-14,"Arizona Central",0.0800518186,0.0626905092,0.1016994401
Marijuana Use in the Past Month,18 or Older,2012-14,"Arizona Central",0.0759876068,0.0621940444,0.0925384772
Marijuana Use in the Past Month,18 to 25,2012-14,"Arizona Central",0.2063361847,0.1735652669,0.2434717265
Marijuana Use in the Past Month,26 or Older,2012-14,"Arizona Central",0.0532178742,0.0393746812,0.071565421
Marijuana Use in the Past Month,12 or Older,2012-14,"Arizona South A",0.0988815348,0.0739582974,0.131015398
Marijuana Use in the Past Month,12 to 17,2012-14,"Arizona South A",0.0907584876,0.0664775454,0.1227419812
Marijuana Use in the Past Month,18 or Older,2012-14,"Arizona South A",0.0996626185,0.0734820277,0.1338237005
Marijuana Use in the Past Month,18 to 25,2012-14,"Arizona South A",0.1994225842,0.1523771259,0.2565959615
Marijuana Use in the Past Month,26 or Older,2012-14,"Arizona South A",0.0817915134,0.0555915246,0.1187863145
Marijuana Use in the Past Month,12 or Older,2012-14,"Arizona Rural North",0.0821971578,0.0596559759,0.1122389755
Marijuana Use in the Past Month,12 to 17,2012-14,"Arizona Rural North",0.0897037557,0.0650220868,0.1225265446
Marijuana Use in the Past Month,18 or Older,2012-14,"Arizona Rural North",0.0814502795,0.0579860021,0.1132678053
Marijuana Use in the Past Month,18 to 25,2012-14,"Arizona Rural North",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"Arizona Rural North",0.0629770985,0.0406582336,0.0963175803
Marijuana Use in the Past Month,12 or Older,2012-14,"Arizona Rural South",0.0768190806,0.055745849,0.1049728846
Marijuana Use in the Past Month,12 to 17,2012-14,"Arizona Rural South",0.0838022321,0.0613215575,0.1135276331
Marijuana Use in the Past Month,18 or Older,2012-14,"Arizona Rural South",0.0760324552,0.0539066945,0.1062200435
Marijuana Use in the Past Month,18 to 25,2012-14,"Arizona Rural South",0.1544700131,0.1117175367,0.2097204643
Marijuana Use in the Past Month,26 or Older,2012-14,"Arizona Rural South",0.0628054405,0.0412149088,0.0945903954
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas",0.0624263903,0.0524876373,0.0740999106
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas",0.0634635043,0.0521039428,0.0770982115
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas",0.0623165369,0.0518190699,0.074772873
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas",0.1534546742,0.1318048619,0.1779318022
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas",0.0468536506,0.0365110648,0.0599437314
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 8",0.0607305663,0.045102909,0.0813119484
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 8",0.0698908639,0.0510963156,0.0949070996
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 8",0.0597539913,0.0434806911,0.0815982506
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 8",0.1598751047,0.1193551616,0.2108574787
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 8",0.0445281966,0.0293888557,0.0669286282
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 1",0.0646171973,0.0487090308,0.0852552772
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 1",0.0603827162,0.0439005716,0.0825188785
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 1",0.0651373147,0.0482925297,0.0873186017
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 1",0.149194034,0.1157420127,0.1902344326
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 1",0.0487027604,0.0321767251,0.0730757292
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 2",0.0547552458,0.0391347949,0.0761166166
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 2",0.0590084381,0.0419116286,0.0824790766
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 2",0.0543554404,0.0381245089,0.0769436847
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 2",0.1379686795,0.098962087,0.1891229215
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 2",0.0426936222,0.0275993347,0.0654871391
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 3",0.0575522427,0.0420605624,0.0782835065
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 3",0.058908903,0.0427971915,0.0805755508
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 3",0.0574044836,0.041142626,0.0795606076
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 3",0.1463530495,0.1063352626,0.1980926909
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 3",0.0418911868,0.0271975814,0.0640008122
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 4",0.0609977538,0.043610132,0.0847039345
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 4",0.0589215441,0.0421034077,0.081883388
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 4",0.0612440076,0.0429359645,0.0866518585
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 4",0.1387767578,0.0984504227,0.1921015231
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 4",0.0491206693,0.0316778667,0.0754199415
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 5",0.0742196779,0.0556259947,0.0983810606
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 5",0.0712305865,0.0518717754,0.0970744898
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 5",0.074517708,0.0550438365,0.1001510134
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 5",0.1648437051,0.1267290569,0.2116434008
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 5",0.0566315321,0.0374687197,0.0847321305
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 6",0.0696148132,0.050044054,0.0960651494
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 6",0.0683401136,0.0478585489,0.0966967984
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 6",0.0697438841,0.0493622315,0.0976764291
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 6",0.050867592,0.032482658,0.078810642
Marijuana Use in the Past Month,12 or Older,2012-14,"Arkansas Catchment Area 7",0.0549476015,0.0391344179,0.0766408185
Marijuana Use in the Past Month,12 to 17,2012-14,"Arkansas Catchment Area 7",0.0560005364,0.0395799745,0.0786754472
Marijuana Use in the Past Month,18 or Older,2012-14,"Arkansas Catchment Area 7",0.0548360388,0.0383287396,0.077876931
Marijuana Use in the Past Month,18 to 25,2012-14,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"Arkansas Catchment Area 7",0.0397046728,0.0251418364,0.0621648051
Marijuana Use in the Past Month,12 or Older,2012-14,"California",0.0919336829,0.085298652,0.0990289494
Marijuana Use in the Past Month,12 to 17,2012-14,"California",0.0832564878,0.0748617263,0.0924984912
Marijuana Use in the Past Month,18 or Older,2012-14,"California",0.0928732329,0.0856701284,0.1006153256
Marijuana Use in the Past Month,18 to 25,2012-14,"California",0.2097766502,0.1961137745,0.2241260093
Marijuana Use in the Past Month,26 or Older,2012-14,"California",0.0713311371,0.0634434225,0.0801156178
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 10",0.1022527215,0.0792176975,0.1310327129
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 10",0.0935185327,0.0714041283,0.1215851673
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 10",0.1032017339,0.0788355396,0.1340033911
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 10",0.2190674365,0.1713102768,0.2757086641
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 10",0.0792880932,0.0552686769,0.1125031071
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 1 and 5",0.0977251122,0.0752002199,0.1260771332
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 1 and 5",0.0826869115,0.061347702,0.1105743644
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 1 and 5",0.0990641482,0.0754709668,0.1290037166
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 1 and 5",0.2310760888,0.1788168524,0.2931558351
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 1 and 5",0.0742743033,0.0518465831,0.1053260511
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 2",0.080320181,0.0639336312,0.1004559675
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 2",0.0801325531,0.0610733787,0.1044776929
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 2",0.0803379013,0.0630958152,0.1017798495
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 2",0.2116254764,0.1701942542,0.2599825675
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 2",0.0581022912,0.0415167104,0.0807554278
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 3",0.0618101028,0.0470894412,0.0807426743
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 3",0.0658491739,0.0489758979,0.0879977716
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 3",0.0613843982,0.0460066707,0.0814632162
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 3",0.1562936572,0.1189573316,0.20265305
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 3",0.0442697119,0.0300711848,0.0647248998
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 4",0.104970956,0.0814803883,0.1342440046
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 4",0.0874179652,0.0649589201,0.1166731405
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 4",0.1063125375,0.0818532836,0.1369901578
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 4",0.2247153031,0.1751922345,0.2834269926
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 4",0.0862691296,0.0621247196,0.1186104085
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 11 (Los Angeles)",0.084443491,0.0755059189,0.0943310496
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 11 (Los Angeles)",0.0804427174,0.0695359371,0.0928894517
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 11 (Los Angeles)",0.0848649513,0.0753228318,0.0954910599
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 11 (Los Angeles)",0.1994682485,0.1801559916,0.2202944543
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 11 (Los Angeles)",0.0634159189,0.0535576043,0.074945155
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 6",0.1061878129,0.0817941664,0.1367727738
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 6",0.0930079115,0.07000675,0.1225702378
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 6",0.1080428471,0.0818751268,0.1412869039
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 6",0.1930311323,0.146453993,0.2500812306
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 6",0.0856236552,0.0592749078,0.122163888
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 7",0.0700442968,0.0547690941,0.0891778455
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 7",0.0795973892,0.0609649447,0.1032979591
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 7",0.0688458132,0.052766792,0.0893621835
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 7",0.1732301295,0.1349588425,0.2195991824
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 7",0.0470574631,0.0322859909,0.0681115017
Marijuana Use in the Past Month,12 or Older,2012-14,"California LA SPA 8",0.090085613,0.0710140911,0.1136523693
Marijuana Use in the Past Month,12 to 17,2012-14,"California LA SPA 8",0.0832668175,0.0639580672,0.107733903
Marijuana Use in the Past Month,18 or Older,2012-14,"California LA SPA 8",0.0908045059,0.0706463952,0.115996578
Marijuana Use in the Past Month,18 to 25,2012-14,"California LA SPA 8",0.2213288095,0.1766266819,0.2735853123
Marijuana Use in the Past Month,26 or Older,2012-14,"California LA SPA 8",0.0680905813,0.0485473518,0.0947179373
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 12R",0.0928110607,0.0692382013,0.1233459753
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 12R",0.0839360669,0.0622770152,0.1122263145
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 12R",0.0939175838,0.0688010894,0.1269530557
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 12R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 12R",0.072735324,0.04884471,0.1069966771
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 15R (Fresno)",0.081047359,0.0616868899,0.1057989941
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 15R (Fresno)",0.0816162658,0.0608897427,0.1085822413
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 15R (Fresno)",0.0809851777,0.0604944302,0.1076215162
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 15R (Fresno)",0.1760994596,0.1337712506,0.2282914269
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 15R (Fresno)",0.0596885488,0.0402915078,0.0875715849
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 16R (San Diego)",0.0941885888,0.0770294287,0.1146951435
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 16R (San Diego)",0.0836997039,0.0656186854,0.1061966434
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 16R (San Diego)",0.0952187958,0.0771111214,0.1170393669
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 16R (San Diego)",0.2056522227,0.1673662901,0.2500659321
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 16R (San Diego)",0.0735243302,0.0553537629,0.0970468377
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 17R",0.0759148128,0.0590460778,0.0971054021
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 17R",0.0750502926,0.0572994074,0.0977301645
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 17R",0.0760484228,0.0580427489,0.0990523489
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 17R",0.1515347141,0.1139099212,0.1987988977
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 17R",0.0595272888,0.0421887371,0.0833713178
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 18R (San Bernardino)",0.0762064634,0.0602699498,0.09592674
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 18R (San Bernardino)",0.0793946547,0.0614945938,0.1019391798
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 18R (San Bernardino)",0.0757885287,0.0588407827,0.0971139956
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 18R (San Bernardino)",0.1702902083,0.1335105001,0.2146915978
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 18R (San Bernardino)",0.0553188632,0.0393210898,0.0773016003
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 1R",0.1397423546,0.1070673829,0.1803747902
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 1R",0.0982656767,0.073696774,0.1298768949
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 1R",0.1435741092,0.1088901504,0.1869874925
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 1R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 1R",0.1207708616,0.0852833044,0.1683081725
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 20R",0.0876180619,0.0679624021,0.1122736288
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 20R",0.0852946667,0.0640281098,0.1127737077
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 20R",0.0879397118,0.0671148097,0.1144336904
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 20R",0.1808664352,0.1368639145,0.2351616449
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 20R",0.0685993121,0.0483736667,0.0964246819
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 14 (Orange)",0.0808628862,0.0658410056,0.0989490367
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 14 (Orange)",0.0792770779,0.0624272114,0.1001889319
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 14 (Orange)",0.0810354466,0.0651416163,0.1003907605
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 14 (Orange)",0.2137067191,0.1752295063,0.2579899951
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 14 (Orange)",0.0576756608,0.0421779697,0.0784016462
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 21R",0.1119614929,0.0865826242,0.143609772
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 21R",0.0942081244,0.070613763,0.1246289493
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 21R",0.1136933648,0.0870015561,0.1472533769
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 21R",0.2378865134,0.1860073741,0.2989215737
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 21R",0.0872556856,0.0608683424,0.1235770802
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 2R",0.1109075969,0.0854096717,0.1428288358
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 2R",0.0870953982,0.065512796,0.1149138545
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 2R",0.1134492792,0.0863112992,0.1477402664
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 2R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 2R",0.0884564773,0.0619540197,0.124787884
Marijuana Use in the Past Month,12 or Older,2012-14,"California Region 3R (Sacramento)",0.101902554,0.0804024097,0.1283495457
Marijuana Use in the Past Month,12 to 17,2012-14,"California Region 3R (Sacramento)",0.0839986027,0.0636806199,0.1100374038
Marijuana Use in the Past Month,18 or Older,2012-14,"California Region 3R (Sacramento)",0.1038708774,0.081033491,0.1322184244
Marijuana Use in the Past Month,18 to 25,2012-14,"California Region 3R (Sacramento)",0.2281642316,0.1783730018,0.2869993111
Marijuana Use in the Past Month,26 or Older,2012-14,"California Region 3R (Sacramento)",0.081570746,0.0592600524,0.1112874793
