outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 or Older,2016-18,"Arizona South A",0.5773863037,0.524464646,0.6285892136
Alcohol Use in the Past Month,18 to 25,2016-18,"Arizona South A",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arizona South A",0.5817695372,0.5250662948,0.6363910398
Alcohol Use in the Past Month,12 or Older,2016-18,"Arizona North",0.503506324,0.4516567594,0.5552805838
Alcohol Use in the Past Month,12 to 17,2016-18,"Arizona North",0.0912764436,0.0653660506,0.1260720422
Alcohol Use in the Past Month,18 or Older,2016-18,"Arizona North",0.5420551079,0.4857429566,0.5973129021
Alcohol Use in the Past Month,18 to 25,2016-18,"Arizona North",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arizona North",0.5447579413,0.4841441085,0.6040740028
Alcohol Use in the Past Month,12 or Older,2016-18,"Arizona South",0.5101422884,0.4704914463,0.5496659227
Alcohol Use in the Past Month,12 to 17,2016-18,"Arizona South",0.0826309291,0.0626232573,0.108292421
Alcohol Use in the Past Month,18 or Older,2016-18,"Arizona South",0.5527883337,0.509419996,0.5953680447
Alcohol Use in the Past Month,18 to 25,2016-18,"Arizona South",0.5181757534,0.4590965188,0.5767511317
Alcohol Use in the Past Month,26 or Older,2016-18,"Arizona South",0.5586113649,0.5120687608,0.6041463943
Alcohol Use in the Past Month,12 or Older,2016-18,"Arizona South B",0.4787511307,0.424812174,0.5331901492
Alcohol Use in the Past Month,12 to 17,2016-18,"Arizona South B",0.0780527954,0.0546481437,0.1103115165
Alcohol Use in the Past Month,18 or Older,2016-18,"Arizona South B",0.522852283,0.46338907,0.5816747012
Alcohol Use in the Past Month,18 to 25,2016-18,"Arizona South B",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arizona South B",0.5300772002,0.4663702773,0.5928188629
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas",0.4010483229,0.3781987322,0.4243363183
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas",0.0866238244,0.0727402195,0.102863371
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas",0.4342108542,0.4090138616,0.4597525356
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas",0.4885423903,0.4540171113,0.5231773332
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas",0.425344107,0.3971608903,0.4540210303
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 8",0.4709904129,0.4276128052,0.5148106459
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 8",0.0892325485,0.0662265596,0.119210145
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 8",0.5116198228,0.4639200373,0.5591089229
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 8",0.5411584846,0.4729597979,0.607849368
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 8",0.507247723,0.4562621304,0.5580830031
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 1",0.432324587,0.3891578959,0.4765439973
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 1",0.0826381838,0.0599852649,0.1128190635
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 1",0.4740545177,0.4262054461,0.5223848898
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 1",0.4661911816,0.4142802998,0.5188447341
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 2",0.3364867675,0.2841576772,0.3931598099
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 2",0.0808128405,0.0561515307,0.1149856947
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 2",0.3598857334,0.3033162711,0.4206355928
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 2",0.356699173,0.2966152716,0.4216578881
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 3",0.3560477858,0.3117587838,0.4029449138
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 3",0.0794280569,0.0574564907,0.1088314843
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 3",0.3859987961,0.3375281343,0.4368401797
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 3",0.3732061402,0.3219503926,0.4274774449
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 4",0.3580183199,0.3089437407,0.410260359
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 4",0.0897642906,0.0650204341,0.1226889184
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 4",0.3879200996,0.3342410885,0.4444646237
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 4",0.380930077,0.3243302249,0.4409610647
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 5",0.4217278828,0.3779810857,0.4667386453
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 5",0.1038776668,0.0774228429,0.1380195947
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 5",0.4528939534,0.4054881252,0.5011699465
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 5",0.5460546915,0.484172719,0.6065456898
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 5",0.435762601,0.383710331,0.4892702003
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 6",0.3443242738,0.2922472921,0.4004307738
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 6",0.0710316645,0.0498851984,0.1001968463
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 6",0.3711877954,0.3145795352,0.4315687549
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 6",0.3640087072,0.3050859875,0.4273136941
Alcohol Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 7",0.390533365,0.3336134887,0.4505979936
Alcohol Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 7",0.0879763573,0.0629208933,0.1217131528
Alcohol Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 7",0.4222578531,0.3600607411,0.4870222945
Alcohol Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2016-18,"California",0.5071639013,0.4964041481,0.5179170222
Alcohol Use in the Past Month,12 to 17,2016-18,"California",0.0857004785,0.0767334281,0.0956069045
Alcohol Use in the Past Month,18 or Older,2016-18,"California",0.549866867,0.5380524039,0.5616253533
Alcohol Use in the Past Month,18 to 25,2016-18,"California",0.5476841699,0.5261454194,0.5690457924
Alcohol Use in the Past Month,26 or Older,2016-18,"California",0.5502628431,0.5373195258,0.5631384646
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 10",0.5693286799,0.5218813115,0.6155362274
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 10",0.1007338292,0.0724868374,0.1383463856
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 10",0.616604427,0.5651408413,0.6655815355
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 10",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 10",0.6193982442,0.5646775834,0.6712450771
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 1 and 5",0.562442007,0.5207820464,0.6032394941
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 1 and 5",0.0922442137,0.0686451659,0.1228857676
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 1 and 5",0.6029365351,0.5581160815,0.6460935911
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 1 and 5",0.5854787016,0.5228280719,0.6454812863
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 1 and 5",0.605826508,0.5576479697,0.6520320056
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 2",0.561590634,0.5235690404,0.5989024509
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 2",0.0932996098,0.0703540951,0.1227406043
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 2",0.6053216854,0.5640920102,0.6451051524
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 2",0.6227540924,0.5653969533,0.6768676951
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 2",0.6026300752,0.5584963188,0.6451551331
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 3",0.4465350887,0.40558524,0.488223558
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 3",0.0713013418,0.0517633547,0.0974559778
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 3",0.4819189603,0.4374515597,0.5266746122
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 3",0.5020459781,0.438627522,0.5653986715
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 3",0.478632856,0.4313262955,0.5263257885
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 4",0.5281554363,0.4778326648,0.5779124245
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 4",0.0868724528,0.0619038695,0.1206170902
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 4",0.5605465828,0.5070495796,0.6126727659
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 4",0.5516030646,0.4956272181,0.6063013244
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 11 (Los Angeles)",0.4914751423,0.473311631,0.5096611878
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 11 (Los Angeles)",0.0807391795,0.0692697662,0.0939160269
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 11 (Los Angeles)",0.5311763818,0.5114411026,0.5508146205
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 11 (Los Angeles)",0.5376676978,0.5080871337,0.5669854362
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 11 (Los Angeles)",0.5301221456,0.5088282302,0.5513069585
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 6",0.3787773584,0.3331881279,0.4266135813
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 6",0.064423171,0.0464649081,0.0886766685
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 6",0.4187427939,0.3679669873,0.4713004415
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 6",0.4185208457,0.3638840886,0.4752324301
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 7",0.3888701746,0.3435146411,0.4362348344
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 7",0.0684732292,0.0488097581,0.0952649384
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 7",0.425300489,0.3754004857,0.4767703662
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 7",0.4240811901,0.3712197315,0.4787388682
Alcohol Use in the Past Month,12 or Older,2016-18,"California LA SPA 8",0.5191666357,0.476798083,0.5612613179
Alcohol Use in the Past Month,12 to 17,2016-18,"California LA SPA 8",0.0876554488,0.064734911,0.1176703658
Alcohol Use in the Past Month,18 or Older,2016-18,"California LA SPA 8",0.5612038693,0.5152285028,0.6061520182
Alcohol Use in the Past Month,18 to 25,2016-18,"California LA SPA 8",0.5644116944,0.4985527859,0.6280736683
Alcohol Use in the Past Month,26 or Older,2016-18,"California LA SPA 8",0.5606771159,0.5119723805,0.608240544
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 12R",0.5057033977,0.4562150143,0.5550802727
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 12R",0.104791558,0.0769938487,0.1410911853
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 12R",0.5518474945,0.4973887649,0.6050904783
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 12R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 12R",0.553541455,0.4961386471,0.6095511534
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 15R (Fresno)",0.4784455168,0.4350049159,0.52221459
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 15R (Fresno)",0.0885895972,0.0657757914,0.1183140803
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 15R (Fresno)",0.5269813254,0.4788107075,0.5746548032
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 15R (Fresno)",0.532748901,0.4642344513,0.6000500774
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 15R (Fresno)",0.5260231392,0.4742821703,0.5772112278
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 16R (San Diego)",0.5270900167,0.4956631723,0.5583036444
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 16R (San Diego)",0.0800670094,0.061534011,0.1035658413
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 16R (San Diego)",0.56920683,0.5350754876,0.6026930247
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 16R (San Diego)",0.5930370212,0.5408698301,0.6431871532
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 16R (San Diego)",0.5651895637,0.5279570954,0.6017008206
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 17R",0.383874881,0.3468932685,0.4222500805
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 17R",0.0701881252,0.0522255642,0.093717863
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 17R",0.423819099,0.3826217356,0.4661033504
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 17R",0.4006127436,0.3437720855,0.4602599847
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 17R",0.4288146546,0.3839544312,0.474875957
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 18R (San Bernardino)",0.4285710169,0.390088309,0.4679374371
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 18R (San Bernardino)",0.0849274882,0.0634835323,0.1127429362
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 18R (San Bernardino)",0.4714255382,0.4287352419,0.5145379391
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 18R (San Bernardino)",0.4789713738,0.4193627419,0.5391848908
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 18R (San Bernardino)",0.4701123214,0.4235263385,0.5172249633
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 1R",0.5547642713,0.5150283509,0.5938121581
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 1R",0.1287973,0.0973601557,0.1684905416
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 1R",0.5923009418,0.5496810022,0.6335760884
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 1R",0.6454858005,0.585093176,0.701571509
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 1R",0.5840064158,0.5379670386,0.6286251502
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 20R",0.4211038899,0.3787652474,0.4646355247
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 20R",0.0767841787,0.0563054017,0.1038912851
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 20R",0.4634266089,0.4164398746,0.5110718803
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 20R",0.4220931484,0.3588275667,0.4880230697
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 20R",0.4717058046,0.4204655828,0.5235492596
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 14 (Orange)",0.5014819953,0.4680643366,0.534886419
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 14 (Orange)",0.0772784116,0.0584672529,0.1014894568
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 14 (Orange)",0.543467438,0.5071504058,0.5793281415
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 14 (Orange)",0.5386299326,0.4819718951,0.5943072305
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 14 (Orange)",0.5442372913,0.5052041,0.5827344949
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 21R",0.5864495002,0.5415584042,0.629948489
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 21R",0.1114189355,0.0824453085,0.148922122
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 21R",0.6308854579,0.5823269623,0.6769305716
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 21R",0.6472012396,0.5802326275,0.7088469412
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 21R",0.6279968158,0.5758227739,0.6773493023
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 2R",0.5531416945,0.505965482,0.5993799485
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 2R",0.1045622365,0.0780783932,0.1386780035
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 2R",0.5977743002,0.5465231107,0.646974704
Alcohol Use in the Past Month,18 to 25,2016-18,"California Region 2R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2016-18,"California Region 2R",0.5972981203,0.5436799737,0.6486871055
Alcohol Use in the Past Month,12 or Older,2016-18,"California Region 3R (Sacramento)",0.4919713603,0.4544127545,0.5296208135
Alcohol Use in the Past Month,12 to 17,2016-18,"California Region 3R (Sacramento)",0.0856822243,0.0642371408,0.1134188484
Alcohol Use in the Past Month,18 or Older,2016-18,"California Region 3R (Sacramento)",0.534218892,0.4932257802,0.574754971
