outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,26 or Older,2002-04,"United States",0.5310458695,0.5252115041,0.5368717601
Alcohol Use in the Past Month,12 or Older,2002-04,"Alabama",0.378826362,0.3519666369,0.4064502235
Alcohol Use in the Past Month,12 to 17,2002-04,"Alabama",0.154735142,0.1345073737,0.1773814048
Alcohol Use in the Past Month,18 or Older,2002-04,"Alabama",0.4044211001,0.3747598703,0.4347973905
Alcohol Use in the Past Month,18 to 25,2002-04,"Alabama",0.5168879797,0.4842417093,0.5493907286
Alcohol Use in the Past Month,26 or Older,2002-04,"Alabama",0.3844564994,0.3507931668,0.4192640264
Alcohol Use in the Past Month,12 or Older,2002-04,"Alabama Region 1",0.3559674245,0.3116173878,0.4029348189
Alcohol Use in the Past Month,12 to 17,2002-04,"Alabama Region 1",0.1630767039,0.1291335206,0.2038534765
Alcohol Use in the Past Month,18 or Older,2002-04,"Alabama Region 1",0.3767517468,0.3283134104,0.4277850848
Alcohol Use in the Past Month,18 to 25,2002-04,"Alabama Region 1",0.4782654462,0.419648275,0.5374873583
Alcohol Use in the Past Month,26 or Older,2002-04,"Alabama Region 1",0.3607664353,0.3075038087,0.4176900949
Alcohol Use in the Past Month,12 or Older,2002-04,"Alabama Region 2",0.4025533864,0.3613912442,0.4451359051
Alcohol Use in the Past Month,12 to 17,2002-04,"Alabama Region 2",0.1642700259,0.1323510917,0.2020938149
Alcohol Use in the Past Month,18 or Older,2002-04,"Alabama Region 2",0.4291008082,0.3839295662,0.4754848329
Alcohol Use in the Past Month,18 to 25,2002-04,"Alabama Region 2",0.541648044,0.4904207139,0.592009787
Alcohol Use in the Past Month,26 or Older,2002-04,"Alabama Region 2",0.4087710063,0.3580268403,0.4615366281
Alcohol Use in the Past Month,12 or Older,2002-04,"Alabama Region 3",0.3693329568,0.3218217752,0.41951936
Alcohol Use in the Past Month,12 to 17,2002-04,"Alabama Region 3",0.1225813625,0.0943717182,0.157754572
Alcohol Use in the Past Month,18 or Older,2002-04,"Alabama Region 3",0.4002119276,0.3473619132,0.4554909341
Alcohol Use in the Past Month,18 to 25,2002-04,"Alabama Region 3",0.5221397444,0.459590293,0.584002495
Alcohol Use in the Past Month,26 or Older,2002-04,"Alabama Region 3",0.3734555967,0.3144648347,0.4364669006
Alcohol Use in the Past Month,12 or Older,2002-04,"Alabama Region 4",0.3810959193,0.340178803,0.4237736974
Alcohol Use in the Past Month,12 to 17,2002-04,"Alabama Region 4",0.1593819134,0.128689403,0.1957500439
Alcohol Use in the Past Month,18 or Older,2002-04,"Alabama Region 4",0.4072054104,0.3620143131,0.4540231739
Alcohol Use in the Past Month,18 to 25,2002-04,"Alabama Region 4",0.5199305381,0.4619604989,0.5773688306
Alcohol Use in the Past Month,26 or Older,2002-04,"Alabama Region 4",0.3884324449,0.3385308934,0.4407880569
Alcohol Use in the Past Month,12 or Older,2002-04,"Alaska",0.4977036679,0.4696936383,0.5257281181
Alcohol Use in the Past Month,12 to 17,2002-04,"Alaska",0.1588690363,0.1379954477,0.1822325323
Alcohol Use in the Past Month,18 or Older,2002-04,"Alaska",0.5510712275,0.5189882408,0.582734788
Alcohol Use in the Past Month,18 to 25,2002-04,"Alaska",0.5861100095,0.5505567868,0.6207879425
Alcohol Use in the Past Month,26 or Older,2002-04,"Alaska",0.5448773724,0.508248861,0.5810266482
Alcohol Use in the Past Month,12 or Older,2002-04,"Alaska Southeast",0.5256325081,0.4650940297,0.5854267436
Alcohol Use in the Past Month,12 to 17,2002-04,"Alaska Southeast",0.1612673157,0.1242484709,0.2067122368
Alcohol Use in the Past Month,18 or Older,2002-04,"Alaska Southeast",0.5769986197,0.5085670011,0.6425978554
Alcohol Use in the Past Month,18 to 25,2002-04,"Alaska Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Alaska Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Alaska Gulf Coast",0.5146491002,0.4518054955,0.5770328652
Alcohol Use in the Past Month,12 to 17,2002-04,"Alaska Gulf Coast",0.1610318472,0.1238991501,0.2066680411
Alcohol Use in the Past Month,18 or Older,2002-04,"Alaska Gulf Coast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2002-04,"Alaska Gulf Coast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Alaska Gulf Coast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Alaska Rural",0.3423970593,0.2894222071,0.3996152155
Alcohol Use in the Past Month,12 to 17,2002-04,"Alaska Rural",0.1128221334,0.081233031,0.1546278961
Alcohol Use in the Past Month,18 or Older,2002-04,"Alaska Rural",0.3845730078,0.3237442747,0.4492384894
Alcohol Use in the Past Month,18 to 25,2002-04,"Alaska Rural",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Alaska Rural",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Alaska Urban",0.5152519321,0.482306457,0.5480653789
Alcohol Use in the Past Month,12 to 17,2002-04,"Alaska Urban",0.1668466942,0.1401187486,0.1975020216
Alcohol Use in the Past Month,18 or Older,2002-04,"Alaska Urban",0.5694787838,0.5317630575,0.6064051608
Alcohol Use in the Past Month,18 to 25,2002-04,"Alaska Urban",0.6035092972,0.5611632447,0.6443587969
Alcohol Use in the Past Month,26 or Older,2002-04,"Alaska Urban",0.5632466244,0.5197452646,0.6057962171
Alcohol Use in the Past Month,12 or Older,2002-04,"Arizona",0.5079355895,0.4794942429,0.5363256624
Alcohol Use in the Past Month,12 to 17,2002-04,"Arizona",0.1879459497,0.1641217542,0.2143416893
Alcohol Use in the Past Month,18 or Older,2002-04,"Arizona",0.5472233918,0.515562714,0.5785065244
Alcohol Use in the Past Month,18 to 25,2002-04,"Arizona",0.5817930965,0.5476662898,0.6151544369
Alcohol Use in the Past Month,26 or Older,2002-04,"Arizona",0.5409810858,0.5050180936,0.5765221992
Alcohol Use in the Past Month,12 or Older,2002-04,"Arizona Central",0.5189755992,0.4848392867,0.5529356748
Alcohol Use in the Past Month,12 to 17,2002-04,"Arizona Central",0.1811511979,0.1525630522,0.2137451807
Alcohol Use in the Past Month,18 or Older,2002-04,"Arizona Central",0.5602783169,0.5223178101,0.5975465464
Alcohol Use in the Past Month,18 to 25,2002-04,"Arizona Central",0.5714652751,0.529607549,0.6123247998
Alcohol Use in the Past Month,26 or Older,2002-04,"Arizona Central",0.5581665888,0.5146682898,0.6007902974
Alcohol Use in the Past Month,12 or Older,2002-04,"Arizona South A",0.5321909068,0.4772472501,0.5863648395
Alcohol Use in the Past Month,12 to 17,2002-04,"Arizona South A",0.1984466533,0.1550450797,0.2503971903
Alcohol Use in the Past Month,18 or Older,2002-04,"Arizona South A",0.5721302737,0.511405098,0.6307574337
Alcohol Use in the Past Month,18 to 25,2002-04,"Arizona South A",0.6515750582,0.5859132811,0.7119437549
Alcohol Use in the Past Month,26 or Older,2002-04,"Arizona South A",0.5575895068,0.4902007599,0.6229225818
Alcohol Use in the Past Month,12 or Older,2002-04,"Arizona Rural North",0.4913100703,0.433373826,0.5494806788
Alcohol Use in the Past Month,12 to 17,2002-04,"Arizona Rural North",0.1949009467,0.1532756237,0.2445654396
Alcohol Use in the Past Month,18 or Older,2002-04,"Arizona Rural North",0.5280319796,0.4637985708,0.5913504282
Alcohol Use in the Past Month,18 to 25,2002-04,"Arizona Rural North",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Arizona Rural North",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Arizona Rural South",0.4355650897,0.3701065822,0.503349437
Alcohol Use in the Past Month,12 to 17,2002-04,"Arizona Rural South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 or Older,2002-04,"Arizona Rural South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2002-04,"Arizona Rural South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Arizona Rural South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas",0.3838663611,0.3576561142,0.410769077
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas",0.1631577459,0.1426584237,0.185963787
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas",0.4093660889,0.3804599715,0.4389125086
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas",0.5391712815,0.504632304,0.5733381704
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas",0.386272545,0.3536969703,0.4198991144
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Catchment Area 8",0.4555342484,0.4061487857,0.5058099808
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Catchment Area 8",0.1626304725,0.1284844049,0.2037298716
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Catchment Area 8",0.4873455425,0.4333233686,0.5416649782
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Catchment Area 8",0.564673022,0.4963905541,0.6305872331
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Catchment Area 8",0.4741391466,0.4149214991,0.5340932835
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Area 6",0.3936906965,0.3359743058,0.454535124
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Area 6",0.1557226609,0.1153084978,0.2069874326
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Area 6",0.4237897067,0.3600193042,0.4902036793
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Areas 1 and 5",0.3898681496,0.3445239334,0.4371997154
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Areas 1 and 5",0.1600903093,0.1244059733,0.203629847
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Areas 1 and 5",0.4178735648,0.3679620117,0.4695258891
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Areas 1 and 5",0.563271262,0.497363917,0.6270174074
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Areas 1 and 5",0.3898544885,0.3346374579,0.4480473164
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.3428651821,0.2935801271,0.3957884352
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Areas 10, 11, and 13",0.1501056128,0.1147114342,0.1940271481
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.3659658623,0.3118463893,0.4236947692
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Areas 10, 11, and 13",0.5219677918,0.4545615699,0.5885833511
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Areas 10, 11, and 13",0.3393436497,0.2804469048,0.4036703344
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Areas 2 and 3",0.3512919692,0.2950228613,0.4120208444
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Areas 2 and 3",0.1834775131,0.142777985,0.2326302278
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Areas 2 and 3",0.3687589434,0.3075646248,0.4344888772
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Areas 2 and 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Areas 2 and 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Areas 4 and 7",0.3249513107,0.2771751819,0.376671136
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Areas 4 and 7",0.1428592733,0.1111129723,0.1818205549
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Areas 4 and 7",0.3469534234,0.2942104393,0.4037428208
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Areas 4 and 7",0.4799563349,0.4131057468,0.5475324678
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Areas 4 and 7",0.3216148361,0.2637419935,0.3855369375
Alcohol Use in the Past Month,12 or Older,2002-04,"Arkansas Areas 8 and 12",0.3999467268,0.3463794361,0.4560184717
Alcohol Use in the Past Month,12 to 17,2002-04,"Arkansas Areas 8 and 12",0.1980169417,0.153156326,0.2521057761
Alcohol Use in the Past Month,18 or Older,2002-04,"Arkansas Areas 8 and 12",0.4218448603,0.3635412787,0.4824116266
Alcohol Use in the Past Month,18 to 25,2002-04,"Arkansas Areas 8 and 12",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Arkansas Areas 8 and 12",0.3968350064,0.3336842694,0.4636213983
Alcohol Use in the Past Month,12 or Older,2002-04,"California",0.5049621845,0.4896819535,0.5202331515
Alcohol Use in the Past Month,12 to 17,2002-04,"California",0.1625494554,0.1505214636,0.175340201
Alcohol Use in the Past Month,18 or Older,2002-04,"California",0.547709015,0.53072753,0.5645801474
Alcohol Use in the Past Month,18 to 25,2002-04,"California",0.5468974376,0.5289741174,0.5646999827
Alcohol Use in the Past Month,26 or Older,2002-04,"California",0.5478554872,0.5284483616,0.5671181698
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 10",0.5614581763,0.5084524839,0.6130974497
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 10",0.1860470958,0.1475184305,0.2319012173
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 10",0.6098188972,0.5510214131,0.6655894427
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 10",0.613535239,0.5462104292,0.6767822447
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 10",0.6091158486,0.5444881165,0.670129359
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 3",0.5087317029,0.4589571168,0.5583337731
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 3",0.191400132,0.153141741,0.2365466433
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 3",0.5567075132,0.5005876457,0.6114163791
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 3",0.5284528698,0.4684901965,0.5876055522
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 3",0.56200729,0.4989633838,0.6231104414
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 4",0.5990893023,0.5497617526,0.6464876817
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 4",0.1828877506,0.1441056611,0.2293106657
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 4",0.6303376141,0.5776451121,0.6800968989
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 4",0.6686352555,0.6058864167,0.7259129978
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 4",0.6251608488,0.5684063897,0.6786711699
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 5",0.5733504131,0.5322205695,0.6134901708
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 5",0.165658985,0.13481776,0.2019090111
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 5",0.6183013269,0.5730282374,0.6616087872
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 5",0.5969195639,0.5429247689,0.6486635149
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 5",0.6216657452,0.5717798667,0.6691033172
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 7",0.5342693849,0.4770360971,0.5906144018
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 7",0.1797118405,0.1376886364,0.231123087
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 7",0.5801435922,0.5167814916,0.640969509
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 8",0.4273966975,0.3811474668,0.4749508803
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 8",0.1601671018,0.1288037649,0.1974365956
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 8",0.4695087253,0.4169850764,0.5227166241
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 8",0.4941026867,0.4310359834,0.5573576244
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 8",0.4641317031,0.4053825088,0.5238935663
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 9",0.5077778255,0.4525215673,0.5628447077
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 9",0.1759859541,0.1369993395,0.2231977907
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 9",0.5562330133,0.4940946495,0.616660557
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 9",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 9",0.5482895955,0.4798700651,0.614931099
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 11 (Los Angeles)",0.4485096906,0.4232250094,0.4740633747
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 11 (Los Angeles)",0.1346641688,0.1162348445,0.1555013703
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 11 (Los Angeles)",0.488010976,0.4597262588,0.5163726784
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 11 (Los Angeles)",0.4849051413,0.4528639327,0.5170709212
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 11 (Los Angeles)",0.4886078556,0.4560959091,0.5212164732
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 14 (Orange)",0.5283474135,0.4865614107,0.5697399078
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 14 (Orange)",0.1640446282,0.1338152665,0.1995298384
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 14 (Orange)",0.5708591538,0.524592672,0.6159196027
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 14 (Orange)",0.5365787898,0.4855306419,0.5868716091
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 14 (Orange)",0.5768246887,0.5250152567,0.62699788
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 6 (Santa Clara)",0.4923821527,0.4445403652,0.5403638687
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 6 (Santa Clara)",0.1361717826,0.1050465999,0.1747188692
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 6 (Santa Clara)",0.5296357794,0.4774128695,0.5812177838
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 6 (Santa Clara)",0.4933019584,0.4305246751,0.5562911678
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 6 (Santa Clara)",0.5356767865,0.4787432493,0.5916953831
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 13 (Riverside)",0.4551349241,0.4061482123,0.5050055963
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 13 (Riverside)",0.1636376405,0.1285431022,0.2060481648
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 13 (Riverside)",0.4974872728,0.4425433633,0.552491935
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 13 (Riverside)",0.512242416,0.4449518367,0.5790921649
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 13 (Riverside)",0.4948658595,0.4344722149,0.5554097023
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 1",0.5323007693,0.4777805254,0.5860604529
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 1",0.2000117581,0.1578100955,0.2501469697
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 1",0.573804385,0.5134974904,0.6319931834
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 1",0.5638962644,0.4975764759,0.6280065859
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 12",0.4635197552,0.416743141,0.5109472856
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 12",0.1745019272,0.1425500922,0.2118461534
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 12",0.5094342684,0.4561866866,0.5624686389
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 12",0.5574640622,0.4991851631,0.614202504
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 12",0.4995151588,0.4396547175,0.5593895019
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 15",0.5375611982,0.4958456013,0.578757465
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 15",0.1756280666,0.1435900577,0.2130362482
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 15",0.5809775487,0.5348825739,0.6257010503
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 15",0.6171623658,0.5658151132,0.6660215218
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 15",0.5737178192,0.5218504229,0.6240125937
Alcohol Use in the Past Month,12 or Older,2002-04,"California Region 2",0.5664029262,0.524557606,0.6073223096
Alcohol Use in the Past Month,12 to 17,2002-04,"California Region 2",0.1867236652,0.1552896778,0.2228419776
Alcohol Use in the Past Month,18 or Older,2002-04,"California Region 2",0.6141928725,0.5675238658,0.6588530502
Alcohol Use in the Past Month,18 to 25,2002-04,"California Region 2",0.5951923724,0.5437042367,0.6446676128
Alcohol Use in the Past Month,26 or Older,2002-04,"California Region 2",0.6173824292,0.5646345001,0.6675029078
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado",0.5903470621,0.5627185622,0.6174167557
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado",0.2140371297,0.1881883079,0.2423764023
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado",0.633971394,0.6036158124,0.6632990234
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado",0.6867121766,0.6551145918,0.7166668905
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado",0.624777864,0.590468372,0.6578784207
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado Region 1",0.5922566811,0.5413886138,0.641221648
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado Region 1",0.2084456949,0.1621010385,0.2638676672
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado Region 1",0.6427942944,0.5865935362,0.6953231546
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado Region 1",0.7020488399,0.6436273599,0.7545454629
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado Region 1",0.6301763408,0.5662879938,0.689808622
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado Region 3",0.6180073618,0.5633501969,0.6698326195
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado Region 3",0.2067916745,0.1613228606,0.2610863435
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado Region 3",0.6678515379,0.6073033328,0.7233173333
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado Region 3",0.6594182909,0.5924860977,0.7205423934
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado Region 4",0.4919219596,0.4241365313,0.5600057127
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado Region 4",0.2136502233,0.1635801909,0.2740251119
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado Regions 2 and 7",0.5911164005,0.5563641482,0.6249813194
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado Regions 2 and 7",0.215498897,0.1822622579,0.2529218359
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado Regions 2 and 7",0.6326756194,0.5944721352,0.6692822927
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado Regions 2 and 7",0.678076053,0.6356957898,0.7177154106
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado Regions 2 and 7",0.6250105475,0.5820580717,0.6660811535
Alcohol Use in the Past Month,12 or Older,2002-04,"Colorado Regions 5 and 6",0.6013521347,0.5412947394,0.658507079
Alcohol Use in the Past Month,12 to 17,2002-04,"Colorado Regions 5 and 6",0.2244340486,0.1759492807,0.2817118741
Alcohol Use in the Past Month,18 or Older,2002-04,"Colorado Regions 5 and 6",0.6440927802,0.5783177722,0.7048443037
Alcohol Use in the Past Month,18 to 25,2002-04,"Colorado Regions 5 and 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2002-04,"Colorado Regions 5 and 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2002-04,"Connecticut",0.5964867794,0.5679221004,0.6244119238
Alcohol Use in the Past Month,12 to 17,2002-04,"Connecticut",0.1974657104,0.1736429337,0.2236721794
Alcohol Use in the Past Month,18 or Older,2002-04,"Connecticut",0.6423641169,0.6107630659,0.6727741281
Alcohol Use in the Past Month,18 to 25,2002-04,"Connecticut",0.7238117859,0.6943924865,0.7514128885
Alcohol Use in the Past Month,26 or Older,2002-04,"Connecticut",0.6304366149,0.5949836004,0.6645360027
