outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,26 or Older,2016-18,"Alabama",0.0578909458,0.0471308066,0.0709248146
Marijuana Use in the Past Month,12 or Older,2016-18,"Alabama Region 1",0.0688448169,0.0545786091,0.086498867
Marijuana Use in the Past Month,12 to 17,2016-18,"Alabama Region 1",0.0538788627,0.0387502904,0.074456314
Marijuana Use in the Past Month,18 or Older,2016-18,"Alabama Region 1",0.070384078,0.0553455765,0.0891233236
Marijuana Use in the Past Month,18 to 25,2016-18,"Alabama Region 1",0.1650414878,0.1283450353,0.2097059349
Marijuana Use in the Past Month,26 or Older,2016-18,"Alabama Region 1",0.0568279306,0.0424211264,0.0757404897
Marijuana Use in the Past Month,12 or Older,2016-18,"Alabama Region 2",0.0754566691,0.0606436763,0.0935276698
Marijuana Use in the Past Month,12 to 17,2016-18,"Alabama Region 2",0.0593890832,0.0435053472,0.0805833783
Marijuana Use in the Past Month,18 or Older,2016-18,"Alabama Region 2",0.077064334,0.0614542472,0.0962330002
Marijuana Use in the Past Month,18 to 25,2016-18,"Alabama Region 2",0.1832549077,0.144300631,0.2298997127
Marijuana Use in the Past Month,26 or Older,2016-18,"Alabama Region 2",0.0595967047,0.0447955261,0.0788845551
Marijuana Use in the Past Month,12 or Older,2016-18,"Alabama Region 3",0.0793238063,0.0617151452,0.1014135699
Marijuana Use in the Past Month,12 to 17,2016-18,"Alabama Region 3",0.0553950831,0.0397421863,0.0767204829
Marijuana Use in the Past Month,18 or Older,2016-18,"Alabama Region 3",0.0816427743,0.0631082731,0.1050106157
Marijuana Use in the Past Month,18 to 25,2016-18,"Alabama Region 3",0.1879536319,0.1440711292,0.2414320798
Marijuana Use in the Past Month,26 or Older,2016-18,"Alabama Region 3",0.060570434,0.0438513594,0.0831098642
Marijuana Use in the Past Month,12 or Older,2016-18,"Alabama Region 4",0.0682564038,0.0531694284,0.0872299523
Marijuana Use in the Past Month,12 to 17,2016-18,"Alabama Region 4",0.0568750441,0.0413577349,0.077742259
Marijuana Use in the Past Month,18 or Older,2016-18,"Alabama Region 4",0.0694369114,0.0535420368,0.0896037241
Marijuana Use in the Past Month,18 to 25,2016-18,"Alabama Region 4",0.1686131339,0.1298952343,0.2160066768
Marijuana Use in the Past Month,26 or Older,2016-18,"Alabama Region 4",0.0547115738,0.0397722176,0.0748252166
Marijuana Use in the Past Month,12 or Older,2016-18,"Alaska",0.1674849809,0.1512594432,0.1850715003
Marijuana Use in the Past Month,12 to 17,2016-18,"Alaska",0.0909066692,0.075012093,0.1097695232
Marijuana Use in the Past Month,18 or Older,2016-18,"Alaska",0.1759913459,0.1583140561,0.1951847473
Marijuana Use in the Past Month,18 to 25,2016-18,"Alaska",0.2683630739,0.2366688726,0.3026190157
Marijuana Use in the Past Month,26 or Older,2016-18,"Alaska",0.1607528466,0.1409853798,0.1827024134
Marijuana Use in the Past Month,12 or Older,2016-18,"Alaska Southeast",0.1820615341,0.1450224395,0.2260592792
Marijuana Use in the Past Month,12 to 17,2016-18,"Alaska Southeast",0.0904243359,0.0645937074,0.1252018945
Marijuana Use in the Past Month,18 or Older,2016-18,"Alaska Southeast",0.1911604492,0.1515183636,0.2382617245
Marijuana Use in the Past Month,18 to 25,2016-18,"Alaska Southeast",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Alaska Southeast",0.1792613527,0.138440768,0.2289201676
Marijuana Use in the Past Month,12 or Older,2016-18,"Alaska Anchorage",0.156168156,0.1346947011,0.1803514611
Marijuana Use in the Past Month,12 to 17,2016-18,"Alaska Anchorage",0.083728448,0.0646335609,0.1078143591
Marijuana Use in the Past Month,18 or Older,2016-18,"Alaska Anchorage",0.1639829935,0.1407536057,0.1901974626
Marijuana Use in the Past Month,18 to 25,2016-18,"Alaska Anchorage",0.2658308739,0.2233125199,0.3131803711
Marijuana Use in the Past Month,26 or Older,2016-18,"Alaska Anchorage",0.1471034364,0.1225741674,0.1755592847
Marijuana Use in the Past Month,12 or Older,2016-18,"Alaska Northern",0.1900201062,0.1587575352,0.2257865981
Marijuana Use in the Past Month,12 to 17,2016-18,"Alaska Northern",0.1065896158,0.079191164,0.1420054696
Marijuana Use in the Past Month,18 or Older,2016-18,"Alaska Northern",0.1998834817,0.1661126229,0.2385558858
Marijuana Use in the Past Month,18 to 25,2016-18,"Alaska Northern",0.2724151732,0.2222728026,0.3290828118
Marijuana Use in the Past Month,26 or Older,2016-18,"Alaska Northern",0.1858639486,0.1498197329,0.2282517035
Marijuana Use in the Past Month,12 or Older,2016-18,"Alaska South Central",0.1602943773,0.1338382036,0.1908280457
Marijuana Use in the Past Month,12 to 17,2016-18,"Alaska South Central",0.0880835296,0.0661502008,0.1163829234
Marijuana Use in the Past Month,18 or Older,2016-18,"Alaska South Central",0.168587456,0.1399499865,0.2017105468
Marijuana Use in the Past Month,18 to 25,2016-18,"Alaska South Central",0.2643524747,0.2154129306,0.3198775153
Marijuana Use in the Past Month,26 or Older,2016-18,"Alaska South Central",0.1538989463,0.1237616396,0.189785504
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona",0.0974218584,0.0840236036,0.1126937236
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona",0.0609585219,0.0487396735,0.075995869
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona",0.1012347161,0.0867677695,0.1178026133
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona",0.1986068973,0.1694549929,0.2313767728
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona",0.0851564528,0.0699603731,0.1032867028
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona Central",0.0952900136,0.0802679958,0.1127786457
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona Central",0.058888316,0.0450270967,0.0766739981
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona Central",0.0992618625,0.083048004,0.1182330648
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona Central",0.1962416721,0.1617698849,0.2359910486
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona Central",0.0831781398,0.0664520932,0.1036467373
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona South A",0.1039491197,0.0794317682,0.1349248328
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona South A",0.0622508363,0.0437237366,0.0879067747
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona South A",0.1077529978,0.0818450614,0.1406061357
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona South A",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona South A",0.0911463898,0.0663098972,0.1240495041
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona North",0.1067087461,0.0803273126,0.1404314661
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona North",0.0684615766,0.0478346405,0.0970762893
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona North",0.1102834183,0.0824387645,0.1460360818
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona North",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona North",0.0934306009,0.0664153925,0.1299054992
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona South",0.0979987182,0.0783472072,0.1219272562
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona South",0.0627183372,0.0472966973,0.0827317215
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona South",0.1015177477,0.080585511,0.1271353253
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona South",0.1958514096,0.1564371405,0.2423432262
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona South",0.0857550661,0.0650931427,0.1121884948
Marijuana Use in the Past Month,12 or Older,2016-18,"Arizona South B",0.0908797991,0.0673507572,0.1215573868
Marijuana Use in the Past Month,12 to 17,2016-18,"Arizona South B",0.0631899936,0.0442740711,0.0894314247
Marijuana Use in the Past Month,18 or Older,2016-18,"Arizona South B",0.0939293668,0.068900758,0.1268115052
Marijuana Use in the Past Month,18 to 25,2016-18,"Arizona South B",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Arizona South B",0.0791121879,0.0551672321,0.1122159134
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas",0.0826198023,0.071121912,0.0957848162
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas",0.0539005074,0.0428430744,0.0676101854
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas",0.085649824,0.0732802943,0.0998822594
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas",0.1562433131,0.1320121096,0.1839794839
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas",0.0741241955,0.060946609,0.0898782763
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 8",0.0907147874,0.0711096695,0.1150555819
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 8",0.0590819065,0.041599107,0.0832737691
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 8",0.0940825992,0.073198542,0.1201525685
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 8",0.1838593927,0.140555295,0.2368287404
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 8",0.0809830408,0.0602903276,0.1079619104
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 1",0.0822167418,0.0626037534,0.1072710911
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 1",0.0552096043,0.0387388649,0.078114193
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 1",0.0854437875,0.0644907733,0.1123865958
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 1",0.15024027,0.1116721363,0.1991425629
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 1",0.0732985786,0.0527526257,0.1009935386
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 2",0.0701605232,0.0509299354,0.0959185062
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 2",0.0466788727,0.0317557651,0.0681214578
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 2",0.0723071304,0.0520058569,0.0996998562
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 2",0.1335565438,0.0970161835,0.1810993489
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 2",0.063658246,0.0437383719,0.0917795546
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 3",0.0814822912,0.0614133044,0.1073593748
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 3",0.0511819938,0.0361146885,0.0720654954
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 3",0.0847647505,0.0633151272,0.1126073987
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 3",0.1499823324,0.1097088395,0.201690721
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 3",0.0740059641,0.0528947001,0.1026300821
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 4",0.0795420769,0.0589047156,0.1065908448
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 4",0.0533208619,0.0365912282,0.0770873173
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 4",0.0824673737,0.0605694973,0.1113437363
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 4",0.1426735461,0.1014965613,0.196895189
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 4",0.0728523136,0.051725449,0.1016829902
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 5",0.0809818397,0.0626295591,0.1041145603
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 5",0.0531257691,0.0376849593,0.0744040436
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 5",0.0837124231,0.0642773377,0.1083435477
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 5",0.1539192992,0.1163696191,0.2008315477
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 5",0.0708053418,0.0517254414,0.0962091688
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 6",0.0914354601,0.06569309,0.1259058292
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 6",0.0532686742,0.0366323406,0.0768575273
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 6",0.0951859127,0.067818933,0.1320321286
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 6",0.083563914,0.0571384005,0.1206469453
Marijuana Use in the Past Month,12 or Older,2016-18,"Arkansas Catchment Area 7",0.0829254178,0.0591681346,0.1150552221
Marijuana Use in the Past Month,12 to 17,2016-18,"Arkansas Catchment Area 7",0.0546162948,0.0371487374,0.079618041
Marijuana Use in the Past Month,18 or Older,2016-18,"Arkansas Catchment Area 7",0.0858945872,0.0607044278,0.1202001042
Marijuana Use in the Past Month,18 to 25,2016-18,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"Arkansas Catchment Area 7",0.0744161172,0.0502125508,0.1089480836
Marijuana Use in the Past Month,12 or Older,2016-18,"California",0.116007404,0.1095937745,0.1227446298
Marijuana Use in the Past Month,12 to 17,2016-18,"California",0.070463009,0.0625585808,0.0792817147
Marijuana Use in the Past Month,18 or Older,2016-18,"California",0.1206218785,0.1136887881,0.1279167493
Marijuana Use in the Past Month,18 to 25,2016-18,"California",0.2486132114,0.2306559402,0.2674824502
Marijuana Use in the Past Month,26 or Older,2016-18,"California",0.0992246449,0.0916161499,0.1073903064
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 10",0.1093758932,0.0855875542,0.1387725887
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 10",0.0679835201,0.0494813475,0.0927291339
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 10",0.1135517926,0.0884324232,0.144673939
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 10",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 10",0.0864898069,0.0643434475,0.1153192417
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 1 and 5",0.1277870564,0.1027852384,0.1578007891
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 1 and 5",0.0725157636,0.0536363906,0.0973568174
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 1 and 5",0.1325428819,0.1061498892,0.1642920267
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 1 and 5",0.2544496041,0.2034537909,0.3132016198
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 1 and 5",0.1124904141,0.0871272883,0.1440716031
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 2",0.1218859968,0.1007196249,0.1467745157
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 2",0.071818501,0.0540707883,0.0948077066
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 2",0.1265593587,0.1041805181,0.1529247329
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 2",0.2671772335,0.2180724752,0.3227748649
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 2",0.1052191267,0.0834901903,0.1317899985
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 3",0.0851807006,0.068157195,0.1059725926
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 3",0.057664667,0.0420692072,0.0785673374
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 3",0.0877739298,0.0698625155,0.1097357166
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 3",0.199986982,0.1581170723,0.2496562974
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 3",0.0693914952,0.0529821989,0.0903978494
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 4",0.1674868071,0.1346304178,0.2064487923
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 4",0.0787897201,0.0573006177,0.1074194451
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 4",0.1739867091,0.1395463876,0.2148050307
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 4",0.1556167851,0.1218633897,0.1966257644
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 11 (Los Angeles)",0.1189140759,0.1084214097,0.130273815
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 11 (Los Angeles)",0.0688558785,0.0588624947,0.0804009476
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 11 (Los Angeles)",0.1237511687,0.1125766963,0.1358650125
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 11 (Los Angeles)",0.2497291021,0.2247380937,0.2765079511
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 11 (Los Angeles)",0.102828201,0.0914873497,0.1153963113
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 6",0.1176826472,0.0935553131,0.1470230312
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 6",0.0629731697,0.0461968333,0.0852969918
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 6",0.1246461863,0.0985595827,0.1564391114
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 6",0.2380676693,0.1862934449,0.2989445531
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 6",0.0985516581,0.0745920656,0.1291333526
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 7",0.0930750773,0.0720389461,0.1194631766
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 7",0.0637814551,0.0458916409,0.0880019675
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 7",0.0964088437,0.0741465287,0.1244568475
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 7",0.2170970532,0.16687025,0.2774079518
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 7",0.0735074996,0.0538528666,0.0995804847
Marijuana Use in the Past Month,12 or Older,2016-18,"California LA SPA 8",0.1323644393,0.109023575,0.1598060775
Marijuana Use in the Past Month,12 to 17,2016-18,"California LA SPA 8",0.0786577108,0.0589645052,0.1041998452
Marijuana Use in the Past Month,18 or Older,2016-18,"California LA SPA 8",0.1375951876,0.112822556,0.1667846141
Marijuana Use in the Past Month,18 to 25,2016-18,"California LA SPA 8",0.2833106796,0.2300239022,0.3434357673
Marijuana Use in the Past Month,26 or Older,2016-18,"California LA SPA 8",0.1147407356,0.0911800921,0.1434285759
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 12R",0.1119306506,0.0876037286,0.1419618926
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 12R",0.0734079648,0.0535907356,0.0997807578
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 12R",0.1163678816,0.0905616704,0.1483283864
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 12R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 12R",0.0951571554,0.0715583496,0.125486601
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 15R (Fresno)",0.1062050902,0.0843341416,0.1329246014
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 15R (Fresno)",0.0694150515,0.0513501304,0.0932107527
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 15R (Fresno)",0.110790971,0.08740664,0.139475279
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 15R (Fresno)",0.2104440457,0.1641419551,0.2656561371
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 15R (Fresno)",0.0905665459,0.0687010343,0.1185056689
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 16R (San Diego)",0.1166315123,0.0985387254,0.1375394769
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 16R (San Diego)",0.0681077768,0.0524869903,0.087946001
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 16R (San Diego)",0.1212012692,0.1020117143,0.1434240539
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 16R (San Diego)",0.2629420976,0.2191679093,0.3119661764
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 16R (San Diego)",0.0970639408,0.0787147332,0.119137399
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 17R",0.0878982162,0.0708549181,0.1085620787
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 17R",0.0615335959,0.0458934443,0.082045456
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 17R",0.0912615408,0.0730200198,0.1135020999
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 17R",0.1728939145,0.13563325,0.2178112987
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 17R",0.0746622761,0.0575715372,0.0963081116
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 18R (San Bernardino)",0.0947344582,0.0772425184,0.115690904
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 18R (San Bernardino)",0.0649267227,0.0488987192,0.0857348008
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 18R (San Bernardino)",0.0984572152,0.079693589,0.121057558
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 18R (San Bernardino)",0.1985004372,0.1586427341,0.245450685
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 18R (San Bernardino)",0.0785099515,0.0610479253,0.1004325247
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 1R",0.1854648566,0.1566361915,0.2182264628
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 1R",0.1035018803,0.0770862677,0.1376197063
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 1R",0.1926823167,0.1623012738,0.2272078842
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 1R",0.357264993,0.3008999511,0.4178772932
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 1R",0.1670865812,0.1364473799,0.2029885699
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 20R",0.1044246849,0.0830149304,0.130569841
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 20R",0.0693609769,0.051354894,0.0930610351
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 20R",0.1087399926,0.0858760025,0.1367805286
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 20R",0.2171956009,0.1729410178,0.2690901592
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 20R",0.0876210317,0.0659242601,0.1155750308
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 14 (Orange)",0.0891170915,0.07347285,0.1077051681
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 14 (Orange)",0.0598649154,0.0453374716,0.078663803
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 14 (Orange)",0.0920119112,0.0754797819,0.1117274343
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 14 (Orange)",0.2141045269,0.1737030558,0.2609354943
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 14 (Orange)",0.0724360831,0.0569985763,0.0916483355
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 21R",0.1468835834,0.1201944485,0.1782980275
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 21R",0.0860430636,0.0645557884,0.1138121802
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 21R",0.1525723986,0.1243549509,0.1858338398
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 21R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 21R",0.121538387,0.0953422154,0.1537092606
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 2R",0.1295293252,0.1024368371,0.1624900434
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 2R",0.0836541036,0.0617610375,0.1123782898
Marijuana Use in the Past Month,18 or Older,2016-18,"California Region 2R",0.1340932579,0.1055309434,0.1689261099
Marijuana Use in the Past Month,18 to 25,2016-18,"California Region 2R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2016-18,"California Region 2R",0.1084213493,0.0820597279,0.1419421037
Marijuana Use in the Past Month,12 or Older,2016-18,"California Region 3R (Sacramento)",0.1276444657,0.1051386865,0.1541379759
Marijuana Use in the Past Month,12 to 17,2016-18,"California Region 3R (Sacramento)",0.0726135846,0.0547147502,0.0957744222
