outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 to 25,2014-16,"Alabama Region 1",0.4733618989,0.4186303408,0.5287412154
Alcohol Use in the Past Month,26 or Older,2014-16,"Alabama Region 1",0.3875982108,0.3446395458,0.4323787795
Alcohol Use in the Past Month,12 or Older,2014-16,"Alabama Region 2",0.4687225475,0.4321308775,0.5056536857
Alcohol Use in the Past Month,12 to 17,2014-16,"Alabama Region 2",0.0899634371,0.0691345525,0.1162837413
Alcohol Use in the Past Month,18 or Older,2014-16,"Alabama Region 2",0.5071002552,0.4670615185,0.5470481209
Alcohol Use in the Past Month,18 to 25,2014-16,"Alabama Region 2",0.5695343356,0.5151819604,0.6222610856
Alcohol Use in the Past Month,26 or Older,2014-16,"Alabama Region 2",0.4964459482,0.4522883786,0.5406590305
Alcohol Use in the Past Month,12 or Older,2014-16,"Alabama Region 3",0.4202619244,0.3786051634,0.4630863577
Alcohol Use in the Past Month,12 to 17,2014-16,"Alabama Region 3",0.0772460028,0.0573797719,0.1032370862
Alcohol Use in the Past Month,18 or Older,2014-16,"Alabama Region 3",0.4546336085,0.4091025215,0.5009361803
Alcohol Use in the Past Month,18 to 25,2014-16,"Alabama Region 3",0.5102287504,0.4504878785,0.569678873
Alcohol Use in the Past Month,26 or Older,2014-16,"Alabama Region 3",0.4431744771,0.3937378134,0.4937629493
Alcohol Use in the Past Month,12 or Older,2014-16,"Alabama Region 4",0.4167429861,0.3759753262,0.4586819122
Alcohol Use in the Past Month,12 to 17,2014-16,"Alabama Region 4",0.0894104872,0.0682116123,0.1163747428
Alcohol Use in the Past Month,18 or Older,2014-16,"Alabama Region 4",0.4513575842,0.4067200061,0.4967919079
Alcohol Use in the Past Month,18 to 25,2014-16,"Alabama Region 4",0.4876452543,0.4284212712,0.5472181652
Alcohol Use in the Past Month,26 or Older,2014-16,"Alabama Region 4",0.4458252179,0.3979345481,0.4947432791
Alcohol Use in the Past Month,12 or Older,2014-16,"Alaska",0.5342137081,0.5126930448,0.5556077587
Alcohol Use in the Past Month,12 to 17,2014-16,"Alaska",0.1032386949,0.0854572556,0.124217459
Alcohol Use in the Past Month,18 or Older,2014-16,"Alaska",0.582932558,0.5591963873,0.6062904817
Alcohol Use in the Past Month,18 to 25,2014-16,"Alaska",0.5985605856,0.5641809516,0.6319971831
Alcohol Use in the Past Month,26 or Older,2014-16,"Alaska",0.5800264258,0.5536420814,0.6059611746
Alcohol Use in the Past Month,12 or Older,2014-16,"Alaska Southeast",0.5713243426,0.5193531331,0.6217685817
Alcohol Use in the Past Month,12 to 17,2014-16,"Alaska Southeast",0.1153601645,0.0856729855,0.1536062382
Alcohol Use in the Past Month,18 or Older,2014-16,"Alaska Southeast",0.617319889,0.5605051438,0.671099789
Alcohol Use in the Past Month,18 to 25,2014-16,"Alaska Southeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Alaska Southeast",0.6120064212,0.5520071351,0.6687915081
Alcohol Use in the Past Month,12 or Older,2014-16,"Alaska Anchorage",0.5499737686,0.5199809605,0.5796076564
Alcohol Use in the Past Month,12 to 17,2014-16,"Alaska Anchorage",0.0994054618,0.0778819777,0.1260639906
Alcohol Use in the Past Month,18 or Older,2014-16,"Alaska Anchorage",0.5996522689,0.5666929808,0.6317337234
Alcohol Use in the Past Month,18 to 25,2014-16,"Alaska Anchorage",0.601333884,0.5532837021,0.6475083934
Alcohol Use in the Past Month,26 or Older,2014-16,"Alaska Anchorage",0.599333361,0.5628105907,0.6347849262
Alcohol Use in the Past Month,12 or Older,2014-16,"Alaska Northern",0.4992492199,0.4596159213,0.5388919554
Alcohol Use in the Past Month,12 to 17,2014-16,"Alaska Northern",0.0947445242,0.0715484721,0.1244527198
Alcohol Use in the Past Month,18 or Older,2014-16,"Alaska Northern",0.5477932978,0.5038185355,0.5910343191
Alcohol Use in the Past Month,18 to 25,2014-16,"Alaska Northern",0.5613384538,0.4988056129,0.6219819937
Alcohol Use in the Past Month,26 or Older,2014-16,"Alaska Northern",0.5447522231,0.4971695766,0.5915315282
Alcohol Use in the Past Month,12 or Older,2014-16,"Alaska South Central",0.5243642853,0.4872094262,0.5612513719
Alcohol Use in the Past Month,12 to 17,2014-16,"Alaska South Central",0.1120302376,0.0873609526,0.1425774227
Alcohol Use in the Past Month,18 or Older,2014-16,"Alaska South Central",0.5723846967,0.5313518348,0.6124452933
Alcohol Use in the Past Month,18 to 25,2014-16,"Alaska South Central",0.6140322461,0.5565707782,0.6684828254
Alcohol Use in the Past Month,26 or Older,2014-16,"Alaska South Central",0.5654809512,0.5208905971,0.6090361649
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona",0.5165738152,0.4935811883,0.5394964832
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona",0.0934597541,0.077063613,0.1129175574
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona",0.5620090464,0.5367178888,0.5869819931
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona",0.5627528113,0.5288246997,0.5961037758
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona",0.5618822293,0.533995954,0.5893829427
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona Central",0.5452399214,0.5184322647,0.5717878781
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona Central",0.0965194009,0.0767339224,0.120739315
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona Central",0.5955538763,0.5659449337,0.6244832118
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona Central",0.5899671543,0.5480924593,0.6305769669
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona Central",0.5965150129,0.5639819721,0.6282207988
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona South A",0.5152926152,0.4691662249,0.5611599272
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona South A",0.0933863239,0.0708700667,0.1221160499
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona South A",0.554880357,0.5046435367,0.6040201282
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona South A",0.5619088879,0.4934347147,0.6281032419
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona South A",0.5536780475,0.4997825335,0.6063405274
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona North",0.4288560276,0.3763180446,0.4830479476
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona North",0.0836281374,0.0617358904,0.1123540016
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona North",0.4621460089,0.4049720802,0.5203332037
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona North",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona North",0.4588049931,0.3981150753,0.5207421815
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona South",0.4934277001,0.4549095135,0.5320240665
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona South",0.0904028713,0.0713919741,0.1138554677
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona South",0.5345947194,0.4923976079,0.5763024098
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona South",0.5379738849,0.4840177946,0.5910548572
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona South",0.5340109104,0.4886295822,0.5788361775
Alcohol Use in the Past Month,12 or Older,2014-16,"Arizona South B",0.4670494878,0.4138917494,0.5209660326
Alcohol Use in the Past Month,12 to 17,2014-16,"Arizona South B",0.0873474416,0.0648584161,0.1166615145
Alcohol Use in the Past Month,18 or Older,2014-16,"Arizona South B",0.5097062771,0.4509541458,0.5681914914
Alcohol Use in the Past Month,18 to 25,2014-16,"Arizona South B",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arizona South B",0.5098017201,0.4472680938,0.5720300925
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas",0.4099017536,0.386596038,0.4336192573
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas",0.0955250748,0.0801145275,0.1135340785
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas",0.4433619016,0.4177097348,0.4693197008
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas",0.5170734004,0.481653655,0.5523224161
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas",0.4310401245,0.4026753594,0.4598646897
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 8",0.5043746483,0.4591091295,0.549568567
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 8",0.1063628488,0.0807837243,0.1388181338
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 8",0.5469599485,0.497233786,0.5957662413
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 8",0.5942753413,0.5275488664,0.6576926761
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 8",0.5398855846,0.4868887233,0.5919955969
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 1",0.4594684332,0.4129365499,0.5067179364
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 1",0.0947340969,0.0718779525,0.1238880229
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 1",0.5025022708,0.451042993,0.5539085925
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 1",0.4922296999,0.4369015573,0.5477488373
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 2",0.3688444905,0.3208497432,0.4195831456
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 2",0.0994752649,0.0748856498,0.1309958616
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 2",0.3938692301,0.3419465284,0.4483049411
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 2",0.3850452633,0.3302574675,0.4429113517
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 3",0.3336792446,0.292102792,0.3780134157
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 3",0.0818098296,0.0611368572,0.1086641424
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 3",0.3615782002,0.3159288021,0.4098715076
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 3",0.4515354108,0.3869247768,0.5178223221
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 3",0.3461556868,0.2976775218,0.3980541695
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 4",0.3565317343,0.3097921729,0.4061732473
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 4",0.094995813,0.0716054215,0.1249981064
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 4",0.3860539062,0.3346933939,0.4400825333
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 4",0.3735682009,0.3195845607,0.4308958621
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 5",0.423814621,0.3783980859,0.4705557309
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 5",0.1011639897,0.0773104757,0.1313297619
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 5",0.4558559865,0.4064524077,0.5061438287
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 5",0.5557251767,0.4928702908,0.6168458713
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 5",0.436600579,0.3828739829,0.4918575253
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 6",0.3534632433,0.3051998383,0.4049110193
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 6",0.0863592142,0.0648309981,0.1141635228
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 6",0.380404179,0.3278868315,0.4358780655
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 6",0.3659609696,0.3104068313,0.4253253527
Alcohol Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 7",0.3433695556,0.2910846992,0.3997501172
Alcohol Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 7",0.0868127116,0.0646206732,0.1156833884
Alcohol Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 7",0.3706529607,0.3135226166,0.4316477617
Alcohol Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 7",0.3567001835,0.2976294448,0.4204762396
Alcohol Use in the Past Month,12 or Older,2014-16,"California",0.5026877368,0.4919685025,0.5134045009
Alcohol Use in the Past Month,12 to 17,2014-16,"California",0.1013177348,0.0910991421,0.1125406218
Alcohol Use in the Past Month,18 or Older,2014-16,"California",0.5442536574,0.5325366853,0.5559218459
Alcohol Use in the Past Month,18 to 25,2014-16,"California",0.5563966189,0.5393511841,0.5733103038
Alcohol Use in the Past Month,26 or Older,2014-16,"California",0.5421056928,0.5288205213,0.5553312565
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 10",0.5348900662,0.489974028,0.5792472775
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 10",0.104484674,0.0810881231,0.1336500457
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 10",0.5794224986,0.5303699975,0.6269552019
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 10",0.5984650991,0.5338682356,0.6598143027
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 10",0.5756475563,0.522880317,0.6267448445
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 1 and 5",0.5569086137,0.5113630189,0.60151709
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 1 and 5",0.1068051818,0.0833203552,0.1359279292
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 1 and 5",0.596101452,0.5470693508,0.6432866106
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 1 and 5",0.6171930445,0.558842051,0.6723511161
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 1 and 5",0.5923617056,0.539770109,0.6429192489
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 2",0.5101678616,0.4751712112,0.5450651279
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 2",0.1019619955,0.0811708545,0.1273405346
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 2",0.5494577262,0.5113921694,0.5869529836
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 2",0.5594543918,0.505884053,0.6116750678
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 2",0.5478448771,0.5065856715,0.5884567989
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 3",0.4312132114,0.3907996755,0.4725641046
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 3",0.0851860987,0.0653066782,0.1104020792
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 3",0.4653536309,0.4214107175,0.5098410013
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 3",0.5140035039,0.4536792175,0.5739225389
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 3",0.4569454028,0.4096756567,0.5050034482
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 4",0.4901788616,0.4407521069,0.539798384
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 4",0.0909982005,0.0691725683,0.1188312056
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 4",0.5198849181,0.4672350211,0.572096821
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 4",0.5722413047,0.50527451,0.6366617343
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 4",0.5118224618,0.4566452048,0.5667131036
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 11 (Los Angeles)",0.4695877045,0.4523272884,0.4869211817
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 11 (Los Angeles)",0.0943261221,0.0823052669,0.1078962284
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 11 (Los Angeles)",0.5070522417,0.4882627906,0.5258217919
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 11 (Los Angeles)",0.5301792054,0.5036432783,0.5565455942
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 11 (Los Angeles)",0.5029427287,0.4822603509,0.5236150408
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 6",0.3576069764,0.3164827382,0.4009404032
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 6",0.0854948581,0.0657802229,0.1104196997
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 6",0.393545978,0.3478349713,0.4412001998
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 6",0.4247824751,0.3623581755,0.4897018182
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 6",0.3857261559,0.3366520211,0.4372386693
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 7",0.409053698,0.3664055601,0.4531158457
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 7",0.0897970562,0.0694968454,0.1152922976
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 7",0.4469057067,0.3998979866,0.4948822873
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 7",0.4685658606,0.4046209552,0.5335600474
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 7",0.4425553589,0.3924467909,0.493861188
Alcohol Use in the Past Month,12 or Older,2014-16,"California LA SPA 8",0.4987811132,0.4597563305,0.5378207519
Alcohol Use in the Past Month,12 to 17,2014-16,"California LA SPA 8",0.0998579395,0.0784498695,0.1263073216
Alcohol Use in the Past Month,18 or Older,2014-16,"California LA SPA 8",0.5388534783,0.4963943536,0.5807562328
Alcohol Use in the Past Month,18 to 25,2014-16,"California LA SPA 8",0.5609344186,0.5016134376,0.6185637776
Alcohol Use in the Past Month,26 or Older,2014-16,"California LA SPA 8",0.5351770602,0.4896890932,0.580087269
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 12R",0.456668535,0.4077752629,0.5064112736
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 12R",0.1040082092,0.0798640255,0.1343855272
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 12R",0.4983209983,0.4445250145,0.5521558831
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 12R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 12R",0.4929418469,0.4357530447,0.5503159573
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 15R (Fresno)",0.4440471133,0.3993802562,0.4896370515
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 15R (Fresno)",0.1038616428,0.0797621825,0.1341808336
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 15R (Fresno)",0.4874820857,0.4380070824,0.5372035931
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 15R (Fresno)",0.5310781647,0.4642869174,0.5967742323
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 15R (Fresno)",0.4780753575,0.4261049181,0.5305248193
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 16R (San Diego)",0.561932283,0.5319758892,0.5914438373
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 16R (San Diego)",0.107922331,0.087059069,0.1330566747
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 16R (San Diego)",0.6052091306,0.5726818288,0.6368306141
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 16R (San Diego)",0.6082047456,0.5599994375,0.6543882051
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 16R (San Diego)",0.6046563651,0.5691953023,0.6390495146
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 17R",0.4123867287,0.3766626696,0.4490580964
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 17R",0.0949644958,0.0743912837,0.1204866962
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 17R",0.4538178287,0.4140814342,0.4941514523
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 17R",0.4708761437,0.415118369,0.5273703358
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 17R",0.450171714,0.406969095,0.4941391219
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 18R (San Bernardino)",0.4270827042,0.3919306941,0.4629869476
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 18R (San Bernardino)",0.0937001835,0.0744769822,0.1172564652
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 18R (San Bernardino)",0.4700144891,0.430909133,0.509491506
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 18R (San Bernardino)",0.4781507238,0.4239680266,0.5328524828
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 18R (San Bernardino)",0.4683022395,0.4255330722,0.5115422586
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 1R",0.5522524827,0.5040510713,0.5994915571
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 1R",0.1291979206,0.0999106243,0.1654918713
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 1R",0.5900945039,0.5381618041,0.6400929202
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 1R",0.6372801077,0.5733726798,0.69667871
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 1R",0.582258463,0.5262216376,0.6362489481
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 20R",0.4280852393,0.3832457207,0.4741378727
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 20R",0.0985591991,0.0760357019,0.1268387605
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 20R",0.4696953257,0.4199585463,0.5200414193
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 20R",0.4731236885,0.4059843122,0.5412493541
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 20R",0.4689969534,0.4162068964,0.5224901113
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 14 (Orange)",0.5437928313,0.5098638015,0.5773202469
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 14 (Orange)",0.105478845,0.0847428427,0.1305649873
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 14 (Orange)",0.5885475918,0.5515076889,0.6246106228
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 14 (Orange)",0.5914348266,0.5394719292,0.6414316095
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 14 (Orange)",0.5880594728,0.5480820877,0.6269077474
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 21R",0.555482756,0.5089734095,0.6010399081
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 21R",0.1212875571,0.0927110711,0.1571466037
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 21R",0.5965572061,0.5464946688,0.6446864297
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 21R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 21R",0.5893364035,0.5365544812,0.6401387245
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 2R",0.5701029669,0.5281349194,0.6110870427
Alcohol Use in the Past Month,12 to 17,2014-16,"California Region 2R",0.1190384146,0.0934170737,0.1505201624
Alcohol Use in the Past Month,18 or Older,2014-16,"California Region 2R",0.6161176173,0.5703823257,0.6598873257
Alcohol Use in the Past Month,18 to 25,2014-16,"California Region 2R",0.6326735179,0.5719386253,0.6894698213
Alcohol Use in the Past Month,26 or Older,2014-16,"California Region 2R",0.6131712118,0.5642000033,0.6599561094
Alcohol Use in the Past Month,12 or Older,2014-16,"California Region 3R (Sacramento)",0.488073293,0.4486374751,0.5276581422
