outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 to 25,2010-12,"Arkansas Catchment Area 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"Arkansas Catchment Area 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2010-12,"Arkansas Catchment Area 5",0.4153289487,0.3620067713,0.4707104948
Alcohol Use in the Past Month,12 to 17,2010-12,"Arkansas Catchment Area 5",0.1255913312,0.0950432675,0.1641766453
Alcohol Use in the Past Month,18 or Older,2010-12,"Arkansas Catchment Area 5",0.4446517268,0.3863963611,0.5044692065
Alcohol Use in the Past Month,18 to 25,2010-12,"Arkansas Catchment Area 5",0.5540225738,0.4918700434,0.6145305935
Alcohol Use in the Past Month,26 or Older,2010-12,"Arkansas Catchment Area 5",0.4222063958,0.3576252878,0.4895618098
Alcohol Use in the Past Month,12 or Older,2010-12,"Arkansas Catchment Area 6",0.3434891508,0.287592429,0.4040877164
Alcohol Use in the Past Month,12 to 17,2010-12,"Arkansas Catchment Area 6",0.1275521356,0.0953477841,0.1686064547
Alcohol Use in the Past Month,18 or Older,2010-12,"Arkansas Catchment Area 6",0.3670173045,0.3059691486,0.4326527679
Alcohol Use in the Past Month,18 to 25,2010-12,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2010-12,"Arkansas Catchment Area 7",0.3552978978,0.2988150561,0.4161212413
Alcohol Use in the Past Month,12 to 17,2010-12,"Arkansas Catchment Area 7",0.1184966134,0.0886049461,0.1567382548
Alcohol Use in the Past Month,18 or Older,2010-12,"Arkansas Catchment Area 7",0.3815546087,0.319554894,0.4476694051
Alcohol Use in the Past Month,18 to 25,2010-12,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2010-12,"California",0.4967410273,0.4828613263,0.5106257531
Alcohol Use in the Past Month,12 to 17,2010-12,"California",0.131634873,0.1206457199,0.1434616848
Alcohol Use in the Past Month,18 or Older,2010-12,"California",0.5383711156,0.5229779849,0.5536914256
Alcohol Use in the Past Month,18 to 25,2010-12,"California",0.5839614425,0.565707385,0.6019880606
Alcohol Use in the Past Month,26 or Older,2010-12,"California",0.5298066124,0.5121148655,0.5474237736
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 10",0.5388275246,0.4880313404,0.5888299677
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 10",0.1412512574,0.1088291209,0.1813667473
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 10",0.5842633311,0.5282598737,0.6381721165
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 10",0.6415888981,0.5786170897,0.7000288426
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 10",0.5721484627,0.5105746672,0.6315656883
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 1 and 5",0.533175386,0.4762609816,0.5892391874
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 1 and 5",0.1321814162,0.1009955602,0.1711635565
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 1 and 5",0.5710621326,0.5093004736,0.6306871201
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 1 and 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 1 and 5",0.5606122704,0.4944062838,0.6247292013
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 2",0.491971276,0.4449444494,0.5391406155
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 2",0.1348040388,0.1061167022,0.1697736975
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 2",0.5303549183,0.4787335741,0.5813348298
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 2",0.5589770428,0.4999486806,0.6163840306
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 2",0.5253727575,0.4688853902,0.5812181526
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 3",0.3978359864,0.3517348758,0.4458240167
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 3",0.1095522911,0.0838754867,0.1418722579
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 3",0.4304493052,0.3796956139,0.4827078778
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 3",0.4776212724,0.4182941826,0.537586551
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 3",0.4217275752,0.3661251403,0.4793880133
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 4",0.4931790385,0.4404815219,0.5460285566
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 4",0.1279693984,0.0974026579,0.1663605368
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 4",0.5227739178,0.4664005314,0.5785730147
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 4",0.591613749,0.5279574834,0.652338525
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 4",0.5102941575,0.4492574327,0.5710254824
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 11 (Los Angeles)",0.4660330084,0.4444674152,0.487726317
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 11 (Los Angeles)",0.1255091325,0.1111202369,0.1414647091
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 11 (Los Angeles)",0.5043917179,0.4806166163,0.528146975
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 11 (Los Angeles)",0.543845758,0.5161934052,0.5712304346
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 11 (Los Angeles)",0.4968009062,0.4701670654,0.5234529147
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 6",0.4060748033,0.3549813084,0.459285889
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 6",0.1160416133,0.0886461957,0.1505052009
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 6",0.4506919166,0.3928221973,0.5099271102
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 6",0.4775158067,0.4119767889,0.5438382666
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 6",0.4434784567,0.3790493221,0.5098667205
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 7",0.4426463318,0.3927494838,0.4937282491
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 7",0.1241318465,0.0960426446,0.1589912756
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 7",0.4859877743,0.4300756344,0.54225284
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 7",0.5314113511,0.466214305,0.5955533679
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 7",0.4763112589,0.4149620894,0.5383837236
Alcohol Use in the Past Month,12 or Older,2010-12,"California LA SPA 8",0.497938971,0.4501640665,0.5457515391
Alcohol Use in the Past Month,12 to 17,2010-12,"California LA SPA 8",0.1351693718,0.1064731587,0.1701271051
Alcohol Use in the Past Month,18 or Older,2010-12,"California LA SPA 8",0.5389896488,0.4863693295,0.5907551337
Alcohol Use in the Past Month,18 to 25,2010-12,"California LA SPA 8",0.5703186126,0.5099075265,0.6287054323
Alcohol Use in the Past Month,26 or Older,2010-12,"California LA SPA 8",0.5334721657,0.4766806223,0.5894092177
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 12R",0.5013608196,0.4432059875,0.5594788565
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 12R",0.1355500453,0.1033734399,0.1757786462
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 12R",0.549165413,0.4843844575,0.6123214503
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 12R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 12R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 15R (Fresno)",0.4420467523,0.3888018155,0.4966581699
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 15R (Fresno)",0.1207003802,0.0915520716,0.1575197755
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 15R (Fresno)",0.4875668677,0.4279601809,0.5475292786
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 15R (Fresno)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 15R (Fresno)",0.4799707524,0.4157670494,0.5448429079
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 16R (San Diego)",0.5145178857,0.4775335336,0.5513439189
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 16R (San Diego)",0.1350021108,0.1095354045,0.1652906987
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 16R (San Diego)",0.5535530634,0.5130849931,0.5933236096
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 16R (San Diego)",0.6019726722,0.5546422679,0.6474701232
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 16R (San Diego)",0.5436230076,0.4982843039,0.5882501825
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 17R",0.4502870053,0.40505834,0.4963525531
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 17R",0.1388412515,0.1105147369,0.1730160022
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 17R",0.495408381,0.4446223937,0.5462892956
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 17R",0.5395834376,0.4781606687,0.5998270422
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 17R",0.4856992563,0.4300881259,0.5416667572
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 18R (San Bernardino)",0.4427935213,0.4017168521,0.4846678189
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 18R (San Bernardino)",0.1402891021,0.1112676838,0.1753862374
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 18R (San Bernardino)",0.4868398884,0.4405415246,0.5333651891
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 18R (San Bernardino)",0.5601462822,0.5083741152,0.6106420676
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 18R (San Bernardino)",0.4708996161,0.4188280104,0.5236124007
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 1R",0.5727670047,0.5169210889,0.6268177136
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 1R",0.1646134291,0.1259202474,0.2123084283
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 1R",0.6120462386,0.5514911371,0.6693277217
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 1R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 1R",0.6014289803,0.5359377375,0.6634811441
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 20R",0.4666257438,0.4121835802,0.5218745839
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 20R",0.1339780917,0.1035815247,0.1715872756
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 20R",0.5133175414,0.4520463448,0.5741910825
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 20R",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 20R",0.5104637028,0.4436244822,0.576930871
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 14 (Orange)",0.4879774288,0.4506122009,0.5254775028
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 14 (Orange)",0.119392409,0.0962614787,0.1471763654
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 14 (Orange)",0.5299197874,0.4885967119,0.5708366984
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 14 (Orange)",0.5888765976,0.5392975485,0.6367142839
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 14 (Orange)",0.5192825219,0.4736390279,0.5646064161
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 21R",0.5159194141,0.4639406002,0.567556058
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 21R",0.1373772727,0.1048530596,0.1779841752
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 21R",0.5544248021,0.497825161,0.6096472572
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 21R",0.6237626773,0.5574591504,0.6857325367
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 21R",0.5389598108,0.4767418985,0.5999870546
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 2R",0.5710700303,0.5167884164,0.6236940525
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 2R",0.1527003687,0.1187345235,0.1942410503
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 2R",0.6179636204,0.5581316537,0.6744199455
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 2R",0.6628749173,0.5988953431,0.7213966597
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 2R",0.6098201972,0.5445273708,0.6714014375
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 3R (Sacramento)",0.4679908763,0.4186070284,0.5180098608
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 3R (Sacramento)",0.118929387,0.0913570588,0.1534182361
Alcohol Use in the Past Month,18 or Older,2010-12,"California Region 3R (Sacramento)",0.5083827582,0.453777406,0.5627888222
Alcohol Use in the Past Month,18 to 25,2010-12,"California Region 3R (Sacramento)",0.5691055013,0.5022230702,0.6335583424
Alcohol Use in the Past Month,26 or Older,2010-12,"California Region 3R (Sacramento)",0.4972944383,0.4384481659,0.5562157609
Alcohol Use in the Past Month,12 or Older,2010-12,"California Region 4R",0.5708956738,0.5213349255,0.6190743744
Alcohol Use in the Past Month,12 to 17,2010-12,"California Region 4R",0.1581691729,0.1246850777,0.1986051244
