outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 8",0.0675406449,0.0480952908,0.0940709816
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 8",0.0865760996,0.0673801337,0.1105923179
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 8",0.2052407037,0.1563043228,0.2646915819
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 8",0.0688283654,0.0509361539,0.0923936725
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 1",0.0726440055,0.0560023024,0.0937399047
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 1",0.0659264486,0.0468829714,0.0919589098
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 1",0.073445683,0.0560770854,0.0956486944
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 1",0.1582949464,0.1196563499,0.206484
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 1",0.0572419907,0.0412467526,0.0789294338
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 2",0.0602258115,0.0446083661,0.0808482514
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 2",0.0568966296,0.0390380649,0.0822258222
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 2",0.0605296286,0.0443894547,0.0820346369
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 2",0.1444695331,0.1076750332,0.1911440531
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 2",0.0487027068,0.0335669747,0.0701677939
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 3",0.0684425796,0.0524142829,0.0889124262
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 3",0.0565803127,0.0393684793,0.0806850946
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 3",0.0697615441,0.0529395404,0.0914129398
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 3",0.1556184195,0.1159584539,0.2056868436
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 3",0.0550440152,0.0395995641,0.0760351563
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 4",0.0695574489,0.052159449,0.0921941629
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 4",0.0659999825,0.045918499,0.0939984328
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 4",0.0699650945,0.0519611058,0.0935914384
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 4",0.1589950172,0.1167813008,0.2127916296
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 4",0.0558593624,0.0392281496,0.0789620709
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 5",0.0620315844,0.0472244566,0.0810863332
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 5",0.0580178006,0.0411755528,0.0811659492
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 5",0.0624284136,0.0470727466,0.0823603359
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 5",0.1442158352,0.1082247144,0.1896309554
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 5",0.0466682995,0.0327254867,0.0661452761
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 6",0.0800050091,0.059894579,0.1061056839
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 6",0.0590414118,0.0410912185,0.0841448453
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 6",0.0821180552,0.0610131844,0.1096705895
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 6",0.0666494349,0.0469597718,0.0937823527
Marijuana Use in the Past Month,12 or Older,2014-16,"Arkansas Catchment Area 7",0.0643266149,0.0462265251,0.0888535944
Marijuana Use in the Past Month,12 to 17,2014-16,"Arkansas Catchment Area 7",0.0580704162,0.0397379445,0.0841194118
Marijuana Use in the Past Month,18 or Older,2014-16,"Arkansas Catchment Area 7",0.0649942092,0.0461737143,0.0907560567
Marijuana Use in the Past Month,18 to 25,2014-16,"Arkansas Catchment Area 7",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2014-16,"Arkansas Catchment Area 7",0.049834108,0.0331634733,0.074241265
Marijuana Use in the Past Month,12 or Older,2014-16,"California",0.1021088743,0.0961786202,0.1083609417
Marijuana Use in the Past Month,12 to 17,2014-16,"California",0.0798600499,0.0714087396,0.0892154855
Marijuana Use in the Past Month,18 or Older,2014-16,"California",0.1044134555,0.0980026291,0.1111919489
Marijuana Use in the Past Month,18 to 25,2014-16,"California",0.2246635216,0.2099513841,0.2400932988
Marijuana Use in the Past Month,26 or Older,2014-16,"California",0.0831448742,0.0762901648,0.0905551036
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 10",0.1040232162,0.082137344,0.1309089565
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 10",0.0795918033,0.0579203848,0.1084384348
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 10",0.1065514683,0.0837010712,0.1347228326
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 10",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 10",0.0758897349,0.0557587085,0.1024998639
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 1 and 5",0.119382792,0.0945839636,0.1496092156
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 1 and 5",0.0881584372,0.0638293089,0.1205665603
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 1 and 5",0.122091378,0.0962501398,0.1536906286
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 1 and 5",0.2497053441,0.1975800016,0.3102651008
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 1 and 5",0.099467324,0.0746085106,0.1314324616
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 2",0.0957073863,0.0781383515,0.1167265441
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 2",0.0767816675,0.0579488043,0.101078342
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 2",0.0975249883,0.0792005882,0.1195386543
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 2",0.2111993265,0.1709486375,0.2579781835
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 2",0.0791813148,0.061500237,0.1013964351
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 3",0.0668045762,0.0527575337,0.0842590458
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 3",0.0599328603,0.0425210639,0.0838501576
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 3",0.0674803501,0.0529560355,0.0856280838
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 3",0.172270239,0.1343366346,0.2182152666
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 3",0.0493716217,0.0363796463,0.0666822511
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 4",0.1223295132,0.0965107783,0.1538789347
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 4",0.078637718,0.0570184882,0.1075194834
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 4",0.1255607563,0.098681112,0.1584747745
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 4",0.2235446739,0.1750859585,0.2808491359
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 4",0.1104681008,0.0837751389,0.1443263973
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 11 (Los Angeles)",0.0983996431,0.0894941769,0.1080860848
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 11 (Los Angeles)",0.0758141104,0.0648296524,0.0884836293
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 11 (Los Angeles)",0.1006525792,0.0912185289,0.1109432109
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 11 (Los Angeles)",0.2133429005,0.192441214,0.235851765
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 11 (Los Angeles)",0.0806316997,0.0711349223,0.0912717508
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 6",0.11394675,0.0923740944,0.139781503
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 6",0.0837663547,0.061571337,0.1129987581
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 6",0.1179531091,0.0950379662,0.1455050782
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 6",0.2278746665,0.1808668739,0.2828807178
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 6",0.090463329,0.0691389934,0.1175342281
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 7",0.0818076805,0.0646455654,0.1030241563
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 7",0.0731791368,0.0527626986,0.1006561934
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 7",0.0828402667,0.0649323325,0.1051318064
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 7",0.1969168738,0.1530636542,0.2496309672
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 7",0.0599398936,0.0440749179,0.0810314627
Marijuana Use in the Past Month,12 or Older,2014-16,"California LA SPA 8",0.1098769926,0.090733416,0.1324711669
Marijuana Use in the Past Month,12 to 17,2014-16,"California LA SPA 8",0.0795249404,0.0591201905,0.1061774484
Marijuana Use in the Past Month,18 or Older,2014-16,"California LA SPA 8",0.1129242448,0.0928276955,0.136715873
Marijuana Use in the Past Month,18 to 25,2014-16,"California LA SPA 8",0.2340781069,0.189879368,0.2849463832
Marijuana Use in the Past Month,26 or Older,2014-16,"California LA SPA 8",0.0927519372,0.073265549,0.116768079
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 12R",0.0866874503,0.0674919598,0.1106942938
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 12R",0.0725260575,0.0514381161,0.101335771
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 12R",0.0883695145,0.0683682575,0.1135092452
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 12R",0.1904776953,0.146503302,0.2438798251
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 12R",0.0696193461,0.0512541422,0.0939137142
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 15R (Fresno)",0.097893201,0.0771743014,0.123430497
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 15R (Fresno)",0.0816484537,0.0594340464,0.1111843481
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 15R (Fresno)",0.0999828708,0.0782428038,0.1269316771
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 15R (Fresno)",0.1981235852,0.1539870408,0.251155184
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 15R (Fresno)",0.078823581,0.0583500626,0.105674558
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 16R (San Diego)",0.1109733211,0.0947369583,0.1295939777
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 16R (San Diego)",0.0800796367,0.0622375381,0.1024777086
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 16R (San Diego)",0.1139132452,0.0968123206,0.1335880916
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 16R (San Diego)",0.2357734429,0.1955568847,0.2813678124
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 16R (San Diego)",0.0914284944,0.074707796,0.1114408085
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 17R",0.0868031449,0.0710508782,0.1056505642
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 17R",0.0700463553,0.0526448127,0.092637449
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 17R",0.0890077624,0.0723461848,0.1090554538
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 17R",0.1596764192,0.1266028135,0.199417399
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 17R",0.0739186254,0.0576587796,0.0943048935
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 18R (San Bernardino)",0.0888692391,0.0733978748,0.1072243998
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 18R (San Bernardino)",0.0771675334,0.0589959126,0.1003394612
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 18R (San Bernardino)",0.0903920104,0.073968375,0.1100289974
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 18R (San Bernardino)",0.1801716125,0.1457107134,0.2206772869
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 18R (San Bernardino)",0.0715128164,0.0556947519,0.091388643
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 1R",0.1528537553,0.1232610283,0.1880274719
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 1R",0.1042016525,0.0762716784,0.1408003533
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 1R",0.1571958837,0.1262346234,0.1940643466
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 1R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 1R",0.1367448807,0.1059253491,0.1747785773
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 20R",0.0928327892,0.0730195959,0.1173415738
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 20R",0.0801904653,0.0582498623,0.1094349602
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 20R",0.0944435986,0.073692771,0.120278844
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 20R",0.1854228918,0.1424823552,0.2377171131
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 20R",0.0759223291,0.0566517065,0.1010458969
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 14 (Orange)",0.0853870245,0.0701260829,0.1035990636
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 14 (Orange)",0.0703191216,0.053571873,0.0917939917
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 14 (Orange)",0.0869252672,0.0709066678,0.1061491986
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 14 (Orange)",0.2248975602,0.18267452,0.273612853
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 14 (Orange)",0.0635919511,0.0489331638,0.0822622113
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 21R",0.1347725634,0.1082208762,0.1666214746
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 21R",0.1007803763,0.0736944549,0.1363560977
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 21R",0.1379826535,0.1103250323,0.1712392958
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 21R",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 21R",0.1047225026,0.0794777676,0.1367941932
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 2R",0.1140152267,0.0915736953,0.1411021612
Marijuana Use in the Past Month,12 to 17,2014-16,"California Region 2R",0.0880059128,0.0651043149,0.117947197
Marijuana Use in the Past Month,18 or Older,2014-16,"California Region 2R",0.1166680262,0.0931416531,0.1451854852
Marijuana Use in the Past Month,18 to 25,2014-16,"California Region 2R",0.2719978671,0.2181920117,0.3334136454
Marijuana Use in the Past Month,26 or Older,2014-16,"California Region 2R",0.0890273123,0.067295675,0.1168971528
Marijuana Use in the Past Month,12 or Older,2014-16,"California Region 3R (Sacramento)",0.108577577,0.089097502,0.131700941
